street_fi,street_sv,lono,hino
Annelinpolku,,5,
Antinpolku,,7,25
Hahmontie,,10,59
Harjunpääntie,,4,46
Harkote,,165,194
Harkotteentie,,165,194
Helakallionpolku,,7,19
Hemmingintie,,9,159
Honkasentie,,1,161
Jokipohjantie,,11,45
Kankaanpääntie,,17,56
Kartanonkuja,,10,
Kartanonpolku,,7,20
Kierimontie,,16,178
Kitinäinpolku,,31,61
Korpelantie,,42,244
Kurjentie,,4,194
Käenojanmaantie,,19,141
Majaniementie,,69,
Murronmutkantie,,17,181
Myllymäentie,,5,54
Mäenpääntie,,17,132
Niemeläntie,,4,82
Niemenpää,,,
Ohralahdenpolku,,17,33
Ohralahdentie,,55,108
Oikopolku,,3,7
Ojalankulmantie,,76,132
Paarentie,,700,706
Peurantie,,75,
Pirkkalantie,,748,1200
Rauhankuja,,19,35
Rekonpolku,,5,59
Riukulantie,,3,236
Satumaanpolku,,12,18
Sullanmaantie,,75,99
Säijoentie,,15,73
Säijän Yhdystie,,18,212
Säijärventie,,15,505
Talkootie,,15,
Toivantie,,20,76
Tuulihaukantie,,32,36
Typyntie,,2,64
Umpikuja,,2,6
Uuramontie,,23,97
Vainiolahdentie,,8,71
Vanha Rantatie,,263,739
Vesastontie,,1,48
Vuorelantie,,11,83
