street_fi,street_sv,lono,hino
Ampumarata,Skjutbanan,1,3
Arvid Stålarmin Tie,Arvid Stålarms Väg,1,33
Bastholmintie,Bastholmsvägen,27,229
Bergbyntie,Bergbyvägen,216,321
Björnbackantie,Björnbackavägen,115,179
Bondbölentie,Bondbölevägen,41,70
Bonäsintie,Bonäsvägen,93,242
Bromarvintie,Bromarvvägen,60,1341
Bölentie,Bölevägen,101,180
Fastarbyntie,Fastarbyvägen,6,236
Finbyntie,Finbyvägen,,
Frankbölentie,Frankbölevägen,251,300
Gabrielinkuja,Gabrielsgränden,3,12
Gabrielinmäki,Gabrielsbacken,1,15
Gennarbyn Kartanon Tie,Gennarby Gårds Väg,11,20
Germundbyn Näsintie,Germundby Näsevägen,3,108
Germundbynkaari,Germundbysvängen,2,35
Germundbyntie,Germundbyvägen,1,243
Grabbstenintie,Grabbstensvägen,30,60
Gretarbyntie,Gretarbyvägen,5,224
Grop-Muorintie,Gropmorsvägen,23,89
Grönvikintie,Grönviksvägen,61,
Gumbölentie,Gumbölevägen,10,130
Haukisuo,Gäddkärr,13,15
Heimlaxintie,Heimlaxvägen,4,139
Hevoshaantie,Hästhagavägen,5,65
Hjalmarintie,Hjalmarsvägen,9,31
Härjentaka,,58,104
Härkähaantie,Oxhagsvägen,1,
Högbölentie,Högbölevägen,43,63
Högåkerintie,Högåkersvägen,5,51
Hölklötintie,Hölklötvägen,101,174
Ingvalsbyntie,Ingvalsbyvägen,82,611
Itäinen Kehätie,Östra Ringvägen,,
Kanttorintie,Kantorsvägen,1,7
Karsbyntie,Karsbyvägen,11,196
Katinlampi,Katthavet,1,
Kiltakatu,Gillesgatan,1,
Kiltakuja,Gillesgränd,1,3
Kiltapolku,Gillestigen,1,7
Kirkkopuistonkallio,Kyrkparksberget,3,7
Kirkkopuistonkuja,Kyrkparksgränden,1,10
Kirkkopuistontie,Kyrkparksvägen,2,19
Koskentie,Koskisvägen,4,666
Krokbyntie,Krokbyvägen,30,709
Kuivastontie,Kvigosvägen,9,150
Kuja,Gränden,1,8
Kullaan Ruukintie,Kulla Bruksvägen,16,251
Kullaanjärvenrinne,Kullasjöbranten,6,72
Kullaanjärventie,Kullasjövägen,64,443
Kuninkaantie,Kungsvägen,2,741
Kunnantalontie,Kommunalhusvägen,1,12
Kymmenyksentie,Tiondevägen,1,8
Kyrkbackantie,Kyrkbackavägen,3,
Kyrkbyraden,,1,
Käldankuja,Käldagränden,1,5
Käldantie,Käldavägen,1,
Käppkärrintie,Käppkärrsvägen,15,
Labbonkärrintie,Labbonkärrsvägen,10,191
Lammonudden,,237,265
Lillvikinmäki,Lillviksbacken,27,48
Lindsbynmäki,Lindsbybacken,1,90
Lindsbyntie,Lindsbyvägen,17,43
Linjärventie,Linjärvsvägen,9,150
Listerbyntie,Listerbyvägen,1,17
Lunkbölentie,Lunkbölevägen,85,145
Långnäsintie,Långnäsvägen,71,129
Lövstrandintie,Lövstrandsvägen,1,210
Malarijärventie,Malarträskvägen,71,348
Metsämäki,Skogsberg,1,11
Mirjam Stäuberin Tie,Mirjam Stäubers Väg,4,16
Misskärrintie,Misskärrsvägen,22,409
Modervikintie,Moderviksvägen,8,230
Niementie,Snicknäsvägen,1,3
Nytorpintie,Nytorpsväg,20,
Olsbölentie,Olsbölevägen,6,151
Ovanmalmintie,Ovanmalmsvägen,4,485
Papintie,Prästvägen,2,21
Pappilantie,Prästgårdsvägen,119,179
Patoraivio,Dammrödjan,1,10
Perniöntie,Bjärnåvägen,215,610
Pitäjäntie,Sockenvägen,1,45
Poste Restante,,,
Prästkullan Kartanon Tie,Prästkulla Gårds Väg,1,5
Puhelinkuja,Telefongränden,1,5
Puhelinpolku,Telefonstigen,,
Rinnekuja,Brantgränden,1,8
Rinnetie,Brantvägen,1,28
Rivikintie,Riviksvägen,20,260
Rombyntie,Rombyvägen,6,59
Rådsbyntie,Rådsbyvägen,3,273
Rödhällintie,Rödhällsvägen,41,55
Rörsbyntie,Rörsbyvägen,102,220
Sepänraitti,Smedstået,12,44
Seukontie,Seukovägen,136,400
Siggentie,Siggesvägen,1,3
Sillbölen Kartanon Tie,Sillböle Gårds Väg,110,181
Sjölaxintie,Sjölaxvägen,55,137
Skallbölen Näsintie,Skallböle Näsevägen,9,373
Skallbölentie,Skallbölevägen,3,642
Solkärrintie,Solkärrsvägen,2,12
Solåsantie,Solåsavägen,5,13
Stocksudden,,6,132
Stornäsintie,Stornäsvägen,2,160
Storöntie,Storövägen,51,510
Svartträskintie,Svartträskvägen,64,137
Svedjantie,Svedjavägen,16,141
Svedjekullantie,Svedjekullavägen,4,185
Talluddintie,Talluddsvägen,1,129
Trollshovdantie,Trollshovdavägen,20,1366
Träskbackantie,Träskbackavägen,50,114
Uurilaakso,Yrdal,1,9
Valbrontie,Valbrovägen,15,19
Vesilinnanmäki,Vattenborgsbacken,1,10
Viarintie,Viarvägen,39,149
Vikstrandintie,Vikstrandsvägen,4,115
Vuoritie,Bergvägen,3,
Örnvikintie,Örnviksvägen,150,260
Östanhagantie,Östanhagavägen,73,145
