street_fi,street_sv,lono,hino
Artturinkuja,,1,5
Haapakuja,,2,
Haaparaitti,,1,6
Haapatie,,,
Hallovantie,,15,30
Hierrekatu,,2,34
Hiomonkatu,,5,62
Hulkkionlahdentie,,480,490
Jämsänkoskenkatu,,1,20
Kaaritie,,1,12
Kaarnakuja,,1,8
Kaipolan Koulutie,,3,14
Kaipolantie,,,
Kaipolanväylä,,268,352
Kalliorinteentie,,41,83
Kannikkatie,,1,18
Kaukontie,,2,13
Kauppakatu,,8,14
Kirkkotie,,2,
Kivimäki,,,
Koivurinteenraitti,,27,45
Kolikkotie,,9,93
Kovasintie,,1,14
Lakeiskontu,,11,22
Lakeismäentie,,1,63
Lautatarhantie,,4,33
Linjakuja,,1,7
Linjaraitti,,1,7
Marjomäentie,,37,
Mäkikuja,,1,6
Mäkirinteentie,,9,79
Mäntykuja,,1,12
Notkotie,,29,119
Olavintie,,1,5
Olkkolantie,,18,63
Orituntie,,1,56
Pakkarinpolku,,1,6
Paperimiehenpolku,,2,
Pekankuja,,1,
Pitkäniementie,,,
Poikkikatu,,30,58
Poikkikuja,,1,6
Poikkitie,,2,
Poste Restante,,,
Raitatie,,1,12
Sahatie,,1,24
Simpeleentie,,1,21
Sähkömiehenpolku,,1,6
Tapolantie,,13,15
Tehtaankatu,,1,
Terätie,,1,7
Tiirinniementie,,1,3
Torikatu,,2,13
Urheilukatu,,1,12
Valkeakoskentie,,2,6
Viialantie,,1,176
Viilarinpolku,,1,6
