street_fi,street_sv,lono,hino
Ahmapolku,,1,8
Aisatie,,1,10
Ajomiehenkatu,,2,
Ansatie,,1,7
Haapamäenkatu,,4,22
Haapamäenpolku,,5,
Hevottulantie,,5,57
Hietatie,,1,
Hilleripolku,,1,9
Hirvitie,,4,34
Honkakatu,,3,16
Ilveskuja,,1,12
Jänispolku,,2,9
Karhutie,,1,3
Kettupolku,,2,10
Kirjokallionkatu,,1,15
Kotimäentie,,1,9
Kukkulatie,,1,5
Kustavintie,,125,400
Kärppäkuja,,1,20
Larantie,,17,
Linnuksentie,,23,
Lumikkopolku,,2,8
Majavapolku,,3,9
Maskuntie,,28,218
Metsolantie,,19,71
Minkkitie,,1,6
Myllyhaantie,,22,
Myyrätie,,15,23
Mälikkäläntie,,23,56
Mäyräpolku,,2,10
Naalipolku,,1,8
Näätäpolku,,1,10
Oravatie,,2,8
Peuratie,,12,32
Piisamipolku,,1,10
Piuhantie,,2,56
Poikkitie,,1,7
Ratsutie,,,
Reunatie,,1,7
Rohtokuja,,2,17
Rohtopolku,,1,6
Sairaalakatu,,9,17
Santalantie,,2,149
Saukkokuja,,2,29
Siilipolku,,2,10
Somersojantie,,6,21
Sopulipolku,,1,10
Supipolku,,1,10
Syrjätie,,2,22
Tienvieri,,4,6
Törmäkatu,,2,20
Valutie,,1,10
Vesikkopolku,,1,8
