street_fi,street_sv,lono,hino
Alamaantie,,8,51
Eteläseläntie,,1,4
Harjulantie,,2,44
Hiirolantie,,1,33
Honka-Ahontie,,3,
Honkamäentie,,2,
Häppäläntie,,9,34
Kaijanlammentie,,12,24
Kajaanintie,,26,41
Karppalantie,,2,28
Kasinmaantie,,4,19
Kehräämöntie,,1,8
Kerontie,,3,5
Kivelänmutka,,1,5
Kiviahontie,,2,8
Koivuaho,,1,6
Kontiomäentie,,3,15
Kovalansuontie,,1,34
Laajanniementie,,9,
Lautarinteentie,,2,15
Lempiäisentie,,5,
Leppäahontie,,1,2
Lintukorventie,,4,10
Lintumäentie,,1,13
Luotojärventie,,7,27
Mannilantie,,3,18
Metsätie,,2,13
Mikkolanmutka,,5,
Myllykankaantie,,1,11
Nurkkalantie,,1,
Nyytiläntie,,4,4
Ollikkalantie,,2,14
Onnelantie,,1,30
Pankamäentie,,3,38
Papinkankaantie,,4,8
Pieksämäentie,,89,209
Pirtinpellontie,,4,8
Pirtintie,,2,12
Pirttimäentie,,6,8
Pulkkilantie,,1,3
Pölkkyläntie,,1,
Rantaharjunraitti,,3,11
Ratalantie,,2,
Rinteeläntie,,1,5
Roitonsuontie,,10,
Roitontie,,2,56
Rämälänkankaantie,,2,12
Römpelinmäentie,,2,26
Souruntie,,9,11
Talvilammentie,,16,29
Valkeajärventie,,15,84
Vestjärventie,,3,
Vääräläntie,,4,32
