street_fi,street_sv,lono,hino
Aaponkuja,,1,9
Ahjotie,,2,
Aihkirovantie,,7,
Aimontie,,,
Aitakuja,,3,5
Alasenojantie,,3,
Aleksintie,,2,12
Annanpolku,,3,5
Annentie,,4,6
Ansakuja,,1,8
Antintie,,24,
Arvinkuja,,1,6
Asematie,,1,4
Eetinkuja,,4,
Eevankuja,,1,4
Eljaksentie,,1,7
Erkheikintie,,5,12
Feetankuja,,3,10
Haavistonmutka,,10,
Haavistontie,,3,9
Hakapolku,,1,31
Hakatie,,5,23
Hallitie,,1,
Hannunkaarto,,9,
Hannunpisto,,,
Heikkiläntie,,1,37
Hietakuja,,1,3
Hietalantontie,,1,15
Hirvasmutka,,,
Hännäntie,,,
Isonpellontie,,1,12
Isopalontie,,1,22
Jaakonkuja,,2,
Jahtikuja,,1,6
Joentie,,1,10
Jokijalantie,,1,95
Jokitie,,4,
Joppipolku,,7,17
Jussintie,,1,7
Kangaskuja,,2,10
Kantoniementie,,4,21
Kattilakoskentie,,1,14
Kaunis-Villentie,,2,22
Kaunistontie,,5,13
Kauppakuja,,2,
Keksikuja,,,
Kemikkätie,,,
Ketolantie,,3,6
Kiljutievantie,,11,19
Kirkkotallinpolku,,3,13
Kirvestie,,4,24
Kivitie,,4,
Koivulantie,,6,
Koivumaantie,,28,55
Koivuniementie,,1,13
Koljosentie,,1,8
Komulaisentie,,,
Korkealehdontie,,1,
Koskelantie,,4,26
Kotatie,,1,4
Kotikontu,,22,
Koukkupellontie,,1,9
Koulukuja,,4,6
Kruununtie,,4,
Kurtakontie,,5,140
Kuusikontie,,1,5
Kylmäniementie,,1,8
Kylmäpääntie,,2,
Kympintie,,2,10
Kämpäntie,,2,
Lahdentie,,7,
Lamunojantie,,,
Lantontie,,4,
Lappeankuja,,1,
Lappeantie,,5,453
Laukkatie,,4,4
Liisankuja,,2,
Linjatie,,6,
Lohi-Matintie,,2,8
Lompolovaarantie,,5,
Lukkarintie,,4,11
Luosujänkäntie,,9,11
Luosunkuja,,1,3
Luosuntie,,77,159
Mailankuja,,11,
Majatie,,6,9
Mannentie,,1,
Matinnivantie,,2,4
Melakankaantie,,5,12
Muoniontie,,1,35
Mäentie,,1,
Mäki-Rautiontie,,3,
Mäkipellonpolku,,2,
Niittyrannantie,,8,
Nimilopuntie,,,
Nivantie,,3,6
Nurmirannantie,,1,14
Ojapolku,,1,7
Ojatie,,5,
Oksatie,,2,8
Onnelantie,,2,6
Otvantie,,3,
Otvatie,,,
Pahtamukantie,,4,
Pajakuja,,4,
Pajatie,,3,
Paloasemantie,,1,16
Paloheikantie,,3,5
Palontie,,1,14
Palosaajontie,,2,19
Pankatie,,,
Pappilantie,,1,13
Pellikantie,,1,39
Pellontie,,2,391
Petäjätie,,23,
Pihatie,,2,5
Pirtintie,,1,3
Pirttivaarantie,,,
Pohjasenvaarantie,,2,30
Poikaheikinkuja,,1,9
Poropolku,,,
Poste Restante,,,
Puhdistamontie,,,
Pulkkatörmäntie,,6,10
Pumpputie,,2,
Puomipolku,,2,
Putaantie,,5,
Puusepäntie,,2,21
Raittipellontie,,2,24
Rajankuja,,1,5
Rantapellonkuja,,1,
Rautuojantie,,2,35
Rautuvaarantie,,13,
Revonpolku,,1,8
Riihikuja,,1,8
Riistapolku,,1,5
Ristimellankuja,,3,
Ruohoniementie,,8,20
Ruuttikatu,,1,6
Saarentie,,2,14
Sairaalantie,,2,13
Sammalojantie,,2,9
Sammuntie,,2,11
Sepontie,,3,13
Sepäntie,,2,
Siltatie,,24,77
Simuntie,,4,6
Siukovuopiontie,,1,
Siulatie,,6,
Soratie,,1,5
Suittitie,,1,
Suukoskentie,,11,19
Suuntie,,10,
Suvannontie,,3,
Sällintie,,8,16
Tahkotie,,7,9
Tannankuja,,1,9
Tapojoentie,,1,17
Tasalantie,,2,14
Teollisuustie,,8,21
Teurajärventie,,21,43
Teurantie,,1,
Teuravuoma,,,
Teuravuomantie,,16,18
Teuravuopiontie,,3,
Toukolankuja,,1,
Tukkitie,,4,6
Tullintie,,2,4
Tuntimiehentie,,2,10
Törmälänkuja,,3,
Ultrikintie,,3,15
Urakkatie,,,
Vaadintie,,6,
Vaarajärventie,,,
Venejoentie,,4,14
Venejärventie,,1,69
Venetintie,,4,
Veräjätie,,1,6
Vilhontie,,2,4
Villentie,,8,
Virkapolku,,1,10
Virkasaajontie,,9,32
Vuonelontie,,,
Ylläksentie,,16,205
Ylläsjoentie,,1,22
Ylläsjokisuu,,1,
Ylläsjärventie,,19,128
Äijämänniköntie,,6,
Äkäsjoentie,,23,126
Äkässaarentie,,1,3
