street_fi,street_sv,lono,hino
Asemamiehenkatu,,2,8
Hiihtäjäntie,,1,7
Höylärintie,,2,6
Iisvedenraitti,,1,39
Jauholahdentie,,1,22
Kaakkurinkatu,,3,5
Karsikonmäentie,,1,3
Katajakatu,,1,4
Kauppiaankuja,,3,8
Kiertotie,,4,13
Kolikkoinmäentie,,1,21
Koskikarankatu,,3,10
Kotilahdentie,,25,113
Kuusikatu,,1,4
Kymintie,,1,7
Laivurinkuja,,1,12
Lautatarhantie,,1,
Onkilammentie,,34,64
Peurankatu,,4,
Peurankuja,,2,
Piimänkatu,,1,
Poste Restante,,,
Raatmaantie,,23,72
Rantakyläntie,,2,17
Relletintie,,5,37
Sahakatu,,2,
Sahurintie,,3,5
Salomonintie,,1,29
Satularanta,,14,28
Saunaniementie,,2,475
Savikatu,,1,4
Siiskolankatu,,1,8
Simolankuja,,3,6
Suokatu,,1,4
Suvilahdenkatu,,6,
Suvituulentie,,16,28
Tapiolantie,,1,304
Tellärintie,,1,6
Tervontie,,1,15
Tuomaalantie,,44,231
Vesikiventie,,2,265
Väärästenrannantie,,95,101
