street_fi,street_sv,lono,hino
Adjutantinpolku,Adjutantstigen,2,
Armas Lindgrenin Tie,Armas Lindgrens Väg,1,21
Bertel Jungin Tie,Bertel Jungs Väg,1,12
Bomansonintie,Bomansonsvägen,1,15
Granfeltintie,Granfeltsvägen,1,11
Honkaluodonrinne,Furuskärsbrinken,1,5
Hopeasalmenpolku,Silversundsstigen,1,
Hopeasalmenranta,Silversundsstranden,1,13
Hopeasalmentie,Silversundsvägen,1,27
Hylkysaari,Vrakholmen,,
Kalliokaivonmäki,Bergbrunnsbacken,1,8
Klemetinkuja,Klemettigränden,1,
Korkeasaari,,,
Korkeasaari Rak,Högholmen Byggn,1,39
Kulopolku,Brändstigen,2,6
Kulosaaren Puistotie,Brändö Parkväg,1,54
Kulosaarentie,Brändövägen,1,46
Kyösti Kallion Tie,Kyösti Kallios Väg,1,10
Kyöstinkuja,Kyöstigränden,1,8
Kärkikallionkuja,Ytterbergsgränden,1,6
Lars Sonckin Tie,Lars Soncks Väg,1,14
Lautturinkuja,Färjkarlsgränden,1,5
Leposaarentie,Vilans Väg,1,5
Marsalkanpolku,Marskalkens Stig,1,5
Marsalkantie,Marskalkens Väg,1,14
Mustikkamaankuja,Blåbbärslandsgränden,1,
Mustikkamaanpolku,Blåbärslandsstigen,1,12
Mustikkamaantie,Blåbärslandsvägen,2,10
Naurissaarentie,Rovholmsvägen,8,
Presidentinpolku,Presidentstigen,1,
Purjehtijankuja,Seglargränden,1,6
Rantatöyry,Strandliden,1,7
Relanderinaukio,Relandersplatsen,1,4
Ribbinginhovi,Ribbingshov,1,5
Risto Rytin Kuja,Risto Rytis Gränd,1,
Risto Rytin Tie,Risto Rytis Väg,3,33
Schybergsonintie,Schybergsonsvägen,1,4
Sjöströmintie,Sjöströmsvägen,1,6
Soturinkuja,Krigargränden,1,4
Soturinpolku,Krigarstigen,1,8
Soutajankuja,Roddargränden,1,8
Ståhlberginkuja,Ståhlbergsgränden,1,4
Ståhlbergintie,Ståhlbergsvägen,1,6
Svinhufvudinkuja,Svinhufvudsgränden,1,6
Svinhufvudintie,Svinhufvudsvägen,1,15
Tupasaarentie,Stugövägen,2,4
Tupavuori,Stugberget,1,6
Ukko-Pekan Porras,Ukko-Pekkas Stig,2,
Vanha Kelkkamäki,Gamla Kälkbacken,1,32
Vapaaherrankuja,Friherregränden,1,9
Vapaamuurarinkuja,Frimurargränden,1,8
Vuorineuvoksentie,Bergsrådsvägen,4,6
Vähäniitynkuja,Lillängsgränden,1,4
Vähäniityntie,Lillängsvägen,2,22
Werner Wirénin Tie,Werner Wiréns Väg,2,
Wihurinaukio,Wihuriplatsen,2,
Wäinö Aaltosen Tie,Wäinö Aaltonens Väg,1,13
Wäinönkuja,Wäinögränden,1,4
