street_fi,street_sv,lono,hino
Abraham Wetterin Tie,Abraham Wetters Väg,1,17
Agnetankuja,Agnetagränden,1,
Amiraali Cronstedtin Ranta,Amiraali Cronstedts Strand,3,21
Amiraali Cronstedtin Tori,Amiraali Cronstedts Torg,1,
Benktankuja,Bengtagränden,1,
Bensiinikatu,Bensingatan,1,3
Herttoniemen Metroasema,,,
Herttoniemen Siirtolapuutarha,Hertonäs Koloniträdgård,1,182
Hiihtomäentie,Skidbacksvägen,12,21
Hiihtäjänkuja,Skidlöpargränden,2,
Hiihtäjäntie,Skidlöparvägen,1,8
Hitsaajankatu,Svetsargatan,1,24
Johan Sederholmin Tie,Johan Sederholms Väg,1,8
Kaivolahdenkatu,Brunnsviksgatan,1,12
Kaivolahdenkuja,Brunnviksgränden,1,6
Kaivolahdenpolku,Brunnsviksgränden,1,
Kannupolku,Kannstigen,2,
Kerttulinkuja,Gertrudsgränden,1,6
Killingholmankuja,Killingholmsgränden,1,5
Kipinä,Gnistan,1,
Kipparlahden Raitti,Skepparviksstråket,1,15
Kipparlahdenkuja,Skepparviksgränden,1,4
Kipparlahdensilmukka,Skepparvikskroken,1,5
Kivinokka,Stenudden,263,492
Laivalahden Puistotie,Båtsviksallén,1,10
Laivalahdenkaari,Båtsviksbågen,1,42
Laivalahdenportti,Båtsviksporten,1,6
Liekki,Lågan,1,
Linnanrakentajantie,Borgbyggarvägen,1,21
Margareetankuja,Margaretagränden,1,4
Margareetanpolku,Margaretastigen,1,
Mäenlaskijantie,Backhopparvägen,2,4
Neitojenpolku,Fröknarnas Stig,1,23
Neitojenranta,Fröknarnas Strand,1,
Niittaajankatu,Nitargatan,1,15
Niittaajankuja,Nitargränden,1,4
Paasivaarankatu,Paasivaaragatan,1,7
Paasivaaranpolku,Paasivaarastigen,2,6
Petter Wetterin Polku,Petter Wetters Stig,1,5
Petter Wetterin Tie,Petter Wetters Väg,1,9
Reginankuja,Reginagränden,1,3
Rouvienpolku,Fruarnas Stig,1,20
Simppukarinkatu,Simpörsgatan,3,5
Simppukuja,Simpgränden,1,
Sisselenkuja,Cisselegränden,1,4
Sisselenpolku,Cisselestigen,1,5
Sivakkapolku,Andorstigen,1,3
Sorsavuorenkatu,Andbergsgatan,1,14
Sorsavuorenrinne,Andbergsbrinken,,
Suolakivenkatu,Saltstensgatan,1,25
Suolakivenkuja,Saltstensgränden,1,
Suolakivenraitti,Saltstensstråket,1,6
