street_fi,street_sv,lono,hino
Amerintie,,1,88
Aromikuja,,1,7
Bostoninkaari,,1,21
Bostoninkuja,,1,21
Firankaari,,1,17
Firankuja,,3,
Firanlähteentie,,47,73
Firantie,,1,19
Hanhentie,,3,9
Haukantie,,1,50
Helmipöllöntie,,1,5
Hietarinteenkuja,,1,7
Hietarinteentie,,1,19
Hirventie,,1,20
Huuhkajankuja,,2,8
Isohaantie,,1,19
Isonkorventie,,79,108
Joutsenentie,,1,35
Jätintie,,1,25
Kaarlentie,,2,16
Kauriinpolku,,1,
Kauriintie,,3,11
Keihääntie,,1,7
Keltasirkuntie,,3,13
Kiekontie,,1,14
Kiuruntie,,1,15
Kivisiruntie,,17,
Kokontie,,1,9
Koppelokuja,,3,5
Korkinkuja,,2,8
Korkinporras,,2,
Korkintie,,1,19
Korkki,,1,
Korpinkuja,,1,9
Korpintie,,1,16
Korvenrannantie,,,
Kotkankuja,,1,6
Kotkantie,,1,43
Kuikantie,,1,11
Kuovintie,,2,21
Kurjentie,,1,39
Kurpantie,,2,16
Käentie,,1,13
Kärpäntie,,2,10
Lehmuslehdonkuja,,15,19
Lehmuslehdontie,,50,
Lehtolanpolku,,3,6
Lehtolantie,,3,20
Majavanpolku,,1,
Majavanraitti,,2,4
Majavantie,,1,5
Marsunpolku,,3,8
Marsuntie,,1,14
Metsontie,,1,6
Oravankuja,,1,10
Oravanpolku,,,
Pahanjäljentie,,1,19
Paturinpolku,,1,6
Paturintie,,3,9
Pellavamäentie,,1,95
Peurantie,,3,26
Pähkinämäentie,,1,106
Pähkinätie,,5,17
Pääskysenpolku,,1,7
Riihikalliontie,,2,16
Siilinpolku,,1,6
Siilintie,,1,25
Sotkantie,,2,6
Teerenkuja,,2,10
Teerenpolku,,1,11
Teerentie,,1,22
Tikankuja,,1,10
Tikanpolku,,3,5
Tikantie,,3,29
Tiklinkuja,,1,5
Vanha Tuusulantie,,485,567
Varpusenkuja,,2,6
Vasantie,,3,10
Vuohentie,,1,13
