street_fi,street_sv,lono,hino
Amos Anderson Tie,Amos Anderson Vägen,2,
Ansvedjantie,Ansvedjavägen,199,311
Aurinkomäentie,Solbackavägen,10,20
Björkkullantie,Björkkullavägen,10,50
Dragsfjärdintie,Dragsfjärdsvägen,1330,1720
Ekhamnintie,Ekhamnsvägen,73,100
Enbackantie,Enbackavägen,16,60
Erkastentie,Erkasvägen,15,100
Furubackantie,Furubackavägen,2,6
Furulundintie,Furulundsvägen,1,8
Furumalmintie,Furumalmsvägen,1,5
Genbölen Rantatie,Genböle Strandvägen,9,76
Gussarnäsintie,Gussarnäsvägen,8,142
Hamnholmen,,,
Harjutie,Åsvägen,2,8
Hemnäsintie,Hemnäsvägen,57,104
Hiekkapolku,Sandstigen,8,19
Hiidenkiukaantie,Rösvägen,9,29
Hummeldalintie,Hummeldalsvägen,27,94
Ilvespolku,Lostigen,67,71
Itätörmäntie,Österbrinksvägen,26,
Jalavamäentie,Almbacksvägen,4,57
Kammarbergintie,Kammarbergsvägen,1,45
Kanttorinpolku,Kantorsstigen,1,4
Kappelimäentie,Kapellbacksvägen,2,6
Kappelinranta,Kapellstrand,8,10
Karhupolku,Björnstigen,4,201
Kehämäentie,Ringbackavägen,1,7
Kiilaniementie,Kiluddsvägen,10,132
Kirkonkyläntie,Kyrkobyvägen,1,30
Kivarnäsintie,Kivarnäsvägen,1,47
Kivimäentie,Stenbackavägen,10,28
Kotimäentie,Hembackavägen,14,20
Krokinkuja,Krokgränd,13,25
Kruunumalmintie,Kronomalmsvägen,24,30
Kråkvikintie,Kråkviksvägen,12,80
Kukkapolku,Blomstigen,3,17
Kullalahdentie,Kullaviksvägen,3,13
Kullantie,Kullavägen,10,153
Kuusimäentie,Granbackavägen,1,3
Kvarnedentie,Kvarnedevägen,5,349
Kärra,,,
Kärrantie,Kärravägen,14,272
Kärrasandintie,Kärrasandvägen,1,82
Labbnäsintie,Labbnäsvägen,49,66
Lomatie,Semestervägen,38,62
Lupiinintie,Lupinvägen,2,38
Läntinen Lomatie,Västra Semestervägen,2,28
Långholmintie,Långholmsvägen,35,129
Långmalmintie,Långmalmsvägen,39,89
Långnäsintie,Långnäsvägen,36,270
Majurintie,Majorsvägen,56,62
Malmbergintie,Malmbergsvägen,1,73
Moberginpolku,Mobergsstigen,6,
Mäntymäenkuja,Tallkullagränd,16,19
Mäntyrannantie,Furustrandsvägen,2,4
Mäntytie,Tallvägen,5,13
Norrskogintie,Norrskogsvägen,1,16
Nydalinpolku,Nydalsstigen,11,50
Nygårdintie,Nygårdsvägen,2,8
Näsgårdintie,Näsgårdsvägen,4,200
Nöjiksentie,Nöjisvägen,23,
Opettajankuja,Lärargränd,1,5
Opettajantie,Lärarvägen,2,12
Paviljongintie,Paviljongsvägen,1,29
Peltotie,Åkervägen,5,40
Pihlajamäentie,Rönnbackavägen,4,50
Pohjoiskaarre,Norrsvängen,4,96
Pohjoisrannantie,Norrstrandsvägen,1,7
Poikkitie,Tvärvägen,3,18
Poste Restante,,,
Purunpää,,86,
Purunpääntie,Purunpäävägen,1,790
Rakuunantie,Dragonvägen,1,8
Rantapolku,Strandstigen,9,11
Rantatie,Strandvägen,22,
Rinnemäentie,Brinkbackavägen,10,41
Rossvikintie,Rossviksvägen,24,70
Sandbackanpolku,Sandbackastigen,10,26
Sandbackantie,Sandbackavägen,2,69
Solhemintie,Solhemsvägen,10,30
Spikpakantie,Spikbackavägen,1,15
Stenkullantie,Stenkullavägen,3,9
Storfallan,,,
Storkärrintie,Storkärrsvägen,8,99
Strandmanintie,Strandmansvägen,9,69
Stusnäsintie,Stusnäsvägen,10,136
Sundsvedjantie,Sundsvedjavägen,29,
Sunnanbergintie,Sunnanbergsvägen,2,20
Suutarinkuja,Skomakargränd,2,24
Syväsuontie,Djupkärrsvägen,20,65
Söderlångvikintie,Söderlångvikvägen,14,586
Söglöntie,Söglövägen,1,340
Taalintehtaantie,Dalsbruksvägen,59,169
Trollkullantie,Trollkullavägen,3,23
Täysihoitolantie,Pensionatvägen,2,6
Uddiksentie,Uddisvägen,60,
Urheilutie,Idrottsvägen,1,5
Verkvikintie,Verkviksvägen,3,225
Vidjeholmenintie,Vidjeholmsvägen,30,138
Ytterkullantie,Ytterkullavägen,1,5
Yötaivaantie,Svartskyvägen,15,66
Zeidinpolku,Zeidistigen,1,3
Ölmos,,,
Ölmosintie,Ölmosvägen,2,450
Österlidintie,Österlidsvägen,10,41
