street_fi,street_sv,lono,hino
Alihervontie,,1,3
Aliollintie,,2,8
Apilakuja,,1,8
Apukuja,,2,
Aropelto,,10,159
Aurankaari,,2,
Eevantie,,1,20
Elopolku,,1,8
Graniittitie,,1,14
Hanhilaukuntie,,1,6
Harjulanranta,,1,13
Harjulantie,,1,21
Hevostie,,21,31
Hiekkakiventie,,1,9
Huitintie,,1,12
Jarintie,,1,36
Jokipalstatie,,2,31
Julmakalliontie,,50,
Jyvätie,,1,9
Kaaritie,,1,19
Kalliomäentie,Berghöjdsvägen,2,23
Kalliosyrjä,,1,8
Kiilakiventie,,1,5
Kiilamäki,,1,14
Kiilaniitty,,1,13
Kivikaari,,1,10
Kuusitie,,1,30
Kvartsitie,,1,16
Kylväjäntie,,1,11
Kyntäjäntie,,1,10
Laavatie,,,
Lahnuksenpää,,6,16
Lahnuksentie,Lahnusvägen,1,380
Laitamäki,,1,15
Latoniityntie,,1,23
Lehtimäenkuja,,1,17
Lehtimäenpolku,,3,23
Lehtimäentie,,1,68
Liusketie,,1,12
Maasälväntie,,1,10
Markuntie,,1,29
Marmoritie,,1,8
Meerintie,,1,4
Myllynkivi,,1,8
Myllynratas,,1,10
Mäkitie,,1,33
Mäntymäentie,,2,9
Nilatie,,1,10
Notkotie,,1,12
Nurmelantie,,17,51
Ohrakuja,,4,10
Oksantie,,1,9
Olkikuja,,3,
Ollinsyrjä,,1,12
Pahnatie,,1,9
Pallokiventie,,1,12
Palstakuja,,1,16
Piennarlenkki,,1,21
Puolukkarinne,,1,6
Puromäentie,,19,25
Rapakiventie,,1,15
Riihirinne,,2,4
Riihitie,,3,10
Ristipakantie,,14,16
Ruispolku,,1,7
Sahrakuja,,1,10
Sarkatie,,1,10
Satorinne,,1,6
Savikiventie,,1,12
Sepontie,,1,4
Simolankuja,,4,51
Simolanrinne,,6,11
Simolantie,,29,86
Simontie,,1,15
Sivurinne,,1,3
Soinintie,,1,5
Sorvitie,,3,5
Syrjäläntie,,2,61
Tarhurintie,,1,14
Timpankuja,,20,
Tornimäentie,,,
Toukotie,,1,21
Tuutti,,1,6
Tähkäpolku,,2,12
Vanha Myllytie,,3,159
Vanhamyllynranta,,1,30
Veikonmäki,,1,21
Viljamintie,,1,13
Viljelystie,,2,32
Vuolukiventie,,1,14
Välttikuja,,1,7
Ylihervontie,,1,17
Äespolku,,1,6
