street_fi,street_sv,lono,hino
Akonraitti,,12,34
Alaskantie,,6,76
Anula,,,
Arinalahti,,317,
Etelämäki,,,
Hakojoentie,,14,140
Hanhiniementie,,102,170
Hautasalo,,,
Havusalmentie,,28,700
Iisjärventie,,94,120
Kaakkolahdentie,,65,120
Kajamanlahdentie,,14,281
Kajamantie,,1,335
Kalaniementie,,65,304
Kankaantie,,108,
Katvela,,,
Kiviniementie,,56,74
Koivisto,,,
Koivumäentie,,69,257
Koskelantie,,399,845
Lepinraitti,,27,
Leppiniementie,,32,446
Leppisalmentie,,102,148
Lyytykäntie,,,
Mannislahdentie,,23,115
Mäkiahontie,,7,125
Nuijaniementie,,27,157
Ouluntie,,2625,3404
Pilkanlahdentie,,123,205
Puskalanpolku,,78,
Rantavuorentie,,28,54
Saari,,,
Sahamäentie,,6,79
Simolantie,,25,93
Teerikaarre,,88,88
Vanhatie,,78,405
