street_fi,street_sv,lono,hino
Clayhillsintie,Clayhillsvägen,5,35
Drangsbölentie,Drangsbölevägen,18,79
Falckintie,Falcksvägen,29,323
Franssilanmäentie,Franssilabacksvägen,18,64
Fårvikintie,Fårviksvägen,11,118
Granlundintie,Granlundsvägen,1,40
Haasianiementie,Haasianiemivägen,9,42
Hanhentie,,1,15
Harakkamäentie,Harakkabacksvägen,2,20
Helmipöllöntie,Pärlugglevägen,1,30
Hiiripöllöntie,Hökuggleväg,2,22
Hyyppäkuja,Vipgränd,1,4
Ilvestie,,1,8
Imsalontie,Imsalvägen,168,226
Itärannantie,Östra Strandvägen,20,90
Jokitie,,1,14
Järventie,Träskvägen,,
Kaidansuontie,Kaidansuovägen,23,42
Kaivotie,Brunnsvägen,3,5
Kalliotie,,4,9
Kanahaukantie,Duvhögsvägen,1,22
Kangasmäentie,,2,28
Kangasmäki,,,
Karlaksentie,Karlasvägen,79,
Kasenmäentie,Kasenbacksvägen,10,44
Kaskikuja,Svedjegränden,16,
Kaskitie,Svedjevägen,25,
Kirksalmentie,Kyrksundsvägen,41,151
Kiuruntie,,2,12
Kivikarintie,Stenskärsvägen,15,55
Kiviniementie,Stensnäsvägen,108,362
Kiviniemi,,,
Kivitie,,1,39
Koivurannankuja,Björkstrandsgränden,14,28
Kolabackantie,Kolabackavägen,30,56
Korpelantie,Korpelavägen,66,108
Kumpulantie,,1,35
Kuovintie,,1,18
Kuppiksentie,Kuppisvägen,11,45
Kurjentie,,1,19
Kustinkuja,,3,6
Kuusikummuntie,Grankullavägen,7,75
Kylätie,Byvägen,19,77
Käenkuja,,2,12
Kärraksentie,Kärrasvägen,48,85
Kärrilänmäentie,Kärrasbacksvägen,5,68
Kärsäharju,,,
Kärsäharjuntie,,1,
Kärsäjärventie,,2,21
Kärsäkalliontie,,3,6
Labbölentie,Labbölevägen,12,1868
Lehtopöllönkuja,Kattugglegränd,1,7
Lehtopöllöntie,Kattugglevägen,1,27
Leiritie,Lägervägen,45,
Leivontie,,1,7
Lillängintie,Lillängsvägen,1,63
Lovisteinintie,Klovistensvägen,2,277
Luolatie,Grottvägen,11,80
Länsikyläntie,Västerbyvägen,560,995
Länsvikinkuja,Länsviksgränden,24,25
Maarintie,Maarvägen,6,70
Malminkuja,,4,8
Malminsuontie,,2,6
Malmsintie,Malmsvägen,14,38
Mansikkaniementie,Mansikkaniemivägen,10,164
Merikotkantie,Havsörnsvägen,6,29
Metsäkyläntie,Skogsbyvägen,19,111
Motellikuja,,1,121
Munapirtintie,Mogenpörtvägen,25,265
Munapirtti,Mogenpört,,
Mustankorventie,Mustakorpivägen,79,120
Myllykylä,Kvarnby,,
Myllymäentie,Kvarnbacksvägen,8,16
Mäkitie,,1,6
Mäntyniementie,Talluddsvägen,44,268
Mörtvikintie,Mörtviksvägen,8,208
Nuolihaukantie,Lärkfalksvägen,1,8
Nuottakalliontie,Notbergsvägen,2,52
Nyängintie,Nyängsvägen,49,
Paarlahdentie,Parlaxvägen,74,213
Patopolku,,12,25
Peiponpolku,,3,
Peipontie,,3,16
Pekanpolku,Petersstigen,10,101
Peltotie,Åkervägen,30,64
Peräkorventie,Peräkorpivägen,3,148
Pirelintie,Birilsvägen,2,92
Poste Restante,,,
Pukasalmentie,Bågasundsvägen,42,149
Punakallionpolku,Rödbergsstigen,2,195
Päkintie,Bäckvägen,16,140
Pääskyntie,,2,23
Rainikonkuja,Rainikkogränden,14,42
Rantakuja,Strandsgränden,3,7
Rapasentie,Rapanenvägen,10,44
Råbackantie,Råbacksvägen,8,82
Römarintie,Römarsvägen,1,15
Salotie,Ödemarksvägen,30,118
Santaniementie,Sandnäsvägen,13,173
Sarvipöllönkuja,Hornugglegränd,2,12
Siltakyläntie,Brobyvägen,9,273
Simonniityntie,Simosängsvägen,4,174
Sirrikuja,Snäppgränd,1,
Suopöllönkuja,Jordugglegränd,3,
Suurkärrintie,Storkärrsvägen,25,320
Suvijärventie,Suvijärvivägen,2,14
Talkärrintie,Stallkärrsvägen,86,181
Talvitie,Vintervägen,28,86
Tammikuja,Ekgränden,3,11
Tavikuja,Krickgränd,1,7
Telkkäkuja,Knipgränd,1,3
Teollisuuskuja,,2,24
Tervakalliontie,Tjärubergsvägen,141,293
Tiaisentie,,2,10
Tilustie,Ägovägen,1,16
Trollvikintie,Trollviksvägen,2,102
Tuulihaukantie,Tornfalsvägen,1,25
Tuuski,Tuskas,,
Tuuskintie,Tuskasvägen,40,461
Uikkukuja,Doppinggränd,2,
Utterkärrintie,Utterkärrsvägen,41,342
Uusikuja,Nygränden,4,32
Valtatie,Riksvägen,1155,1731
Vanhatie,,11,44
Vastilantie,Vastilavägen,20,597
Vehkakorventie,Vehkakorpivägen,1,51
Viirupöllönkuja,Slagugglegränd,2,4
Vindalinkuja,Vindalsgränd,2,25
Öisalmentie,Ösundsvägen,17,232
