street_fi,street_sv,lono,hino
Aapistie,,4,6
Autionkuja,,4,8
Emännänkuja,,2,5
Emännänpolku,,4,6
Emännäntie,,1,10
Erkkolankatu,,2,
Erkkolankuja,,3,17
Erkkolantie,,1,36
Hannulantie,,1,14
Hiihtomajantie,,1,15
Hiihtotie,,1,29
Honkalantie,,3,20
Häkkitie,,1,12
Isterintie,,1,64
Isännäntie,,1,13
Jaakonkuja,,1,
Jaakonpolku,,1,10
Kaaperintie,,2,12
Kaarlo Kramsun Tie,,1,15
Kajaanintie,,54,150
Kalhutie,,1,17
Kartanotie,,2,
Kasarmintie,,28,51
Kastellinkaari,,3,26
Kastellinmäenkuja,,1,68
Kastellinpolku,,3,
Kastellintie,,4,64
Kauppilanranta,,1,33
Kerolankuja,,1,16
Kirkkorannantie,,1,10
Knuutilantie,,3,14
Koivukuja,,1,16
Kontintie,,4,30
Kumpulantie,,1,27
Kurkelankuja,,1,10
Kurkelantie,,1,12
Kursutie,,4,16
Kuusikuja,,1,6
Linnakekuja,,53,64
Luhtitie,,1,15
Lylytie,,1,9
Lämsänjärventie,,2,24
Lämsäntie,,1,47
Mastolantie,,1,8
Matosuontie,,1,61
Metsäkatajankuja,,1,6
Mäystintie,,7,22
Navettakuja,,1,
Närhintie,,1,21
Onnelantie,,2,18
Oulunsuunkuja,,65,102
Oulunsuuntie,,71,129
Peltolankaari,,1,30
Peltolantie,,5,18
Pennantie,,1,11
Petäjäkuja,,1,4
Pietilänkuja,,2,18
Pietiläntie,,18,40
Pihlajatie,,1,26
Pihtakuja,,1,7
Pikkaraisentie,,1,19
Pirtintie,,1,
Poikkikuja,,20,34
Pälästie,,1,22
Päretie,,4,25
Radiomastontie,,1,12
Raharinnantie,,1,49
Ranta-Kastellin Kuja,,1,
Ranta-Kastellin Polku,,2,4
Ranta-Kastellin Tie,,2,22
Sakarinkuja,,3,14
Sauvatie,,2,30
Seuratie,,1,18
Sivakkatie,,1,15
Sotilastorppa,,2,
Svaaninkuja,,1,17
Svaanintie,,4,8
Tarhurinkuja,,8,33
Tarhurintie,,3,27
Taurinkuja,,21,41
Tervaskuja,,1,4
Tervontie,,1,11
Torpankatu,,6,21
Torpankuja,,2,4
Torpantie,,5,116
Turkanheimontie,,1,17
Töllinkuja,,1,17
Töllintie,,26,56
Umpikuja,,1,14
Valurinkuja,,1,6
Viitasenkuja,,2,4
Värtönkuja,,14,18
Värtöntie,,2,51
Yrttipellontie,,1,10
