street_fi,street_sv,lono,hino
Isosuontie,,37,
Jokikatu,,3,30
Koliperäntie,,7,419
Koulutie,,15,20
Käpälämäentie,,4,90
Kööpelinkuja,,14,14
Leineperintie,,361,441
Lotavainiontie,,7,
Maasmestarintie,,17,
Malmikuja,,3,13
Masuunintie,,1,81
Pakarikuja,,1,
Pitkäjärventie,,7,457
Pyhäjärventie,,13,299
Ruukinkatu,,1,7
Ruukinpuisto,,3,
Ruukintie,,256,385
Ruutikellarintie,,64,
Saarnikoskentie,,29,125
Santintie,,36,68
Tuhkapakantie,,26,
Urheilukentäntie,,15,21
Vasarapolku,,5,
Väensaunantie,,2,4
