street_fi,street_sv,lono,hino
Algärdantie,Algärdsvägen,1,8
Assarskärintie,Assarskärsvägen,1,13
Bastuhamnintie,Bastuhamnsvägen,1,105
Cronhjelminkuja,Cronhjelmsgränden,,
Eteläinen Luodontie,Södra Larsmovägen,13,650
Eteläinen Varassaarentie,Södra Tjuvörsvägen,2,52
Fagerintie,Fagervägen,4,10
Fagernäsintie,Fagernäsvägen,7,362
Fagersundintie,Fagersundsvägen,20,24
Furusvikintie,Furusviksvägen,7,25
Graniittikuja,Granitgränden,1,6
Graniittitie,Granitvägen,1,
Grevintie,Grevvägen,15,55
Hannulantie,Hannulavägen,4,387
Holmintie,Holmvägen,1,17
Joutsenkuja,Svangränden,4,8
Kackurintie,Kackurvägen,1,357
Karhunvatukkatie,Björnbärsvägen,1,6
Karviaistie,Krusbärsvägen,2,4
Kirsikkatie,Körsbärsvägen,1,8
Kopparhällintie,Kopparhällvägen,30,
Kullgärdinkuja,Kullgärdsgränden,3,9
Kvarnbackantie,Kvarnbacksvägen,10,16
Lassåkerinkuja,Lassåkersgränden,1,7
Leidentie,Leidenvägen,80,
Liljakuja,Liljegränden,7,22
Lillörintie,Lillörsvägen,24,97
Litensintie,Litensvägen,6,143
Liuskekuja,Skiffergränden,2,4
Liusketie,Skiffervägen,3,12
Luumutie,Plommonvägen,1,10
Marantie,Maravägen,9,19
Marieholmintie,Marieholmsvägen,23,43
Metsäkuja,Skogsgränden,1,8
Myllykuja,Kvarngränden,3,6
Myllytie,Kvarnvägen,1,11
Nabblötintie,Nabblötsvägen,9,55
Nabbskatantie,Nabbskatavägen,3,120
Nabbändintie,Nabbändvägen,12,
Niittyrannantie,Ängsstrandsvägen,14,16
Oikotie,Genvägen,,
Omenakuja,Äppelgränden,2,9
Omenatie,Äppelvägen,1,14
Pajakuja,Smedjegränd,1,6
Pajutie,Videvägen,1,4
Pihlajatie,Rönnvägen,1,10
Pohjoinen Luodontie,Norra Larsmovägen,6,60
Pohjoistie,Norrvägen,1,30
Poste Restante,,,
Päärynäkuja,Pärongränden,1,
Päärynätie,Päronvägen,2,7
Riihitie,Rivägen,2,10
Risöhällintie,Risöhällvägen,10,392
Risöhälllinkuja,Risöhällgränden,16,
Risöntie,Risövägen,5,137
Risörenintie,Risörensvägen,9,117
Ruusukuja,Rosgränden,2,
Ruusunmarjatie,Nyponvägen,1,8
Sandelsinkuja,Sandelsgränden,2,8
Sandgrundintie,Sandgrundsvägen,37,39
Sandörintie,Sandörsvägen,1,64
Saunakuja,Bastugränden,1,7
Skabbskärintie,Skabbskärsvägen,97,339
Storgärdantie,Storgärdsvägen,19,
Storströminkuja,Storströmsgränden,7,31
Strömsholmintie,Strömsholmsvägen,6,198
Svedenkuja,Svedegränden,19,48
Svedentie,Svedevägen,9,184
Sämskarintie,Sämskarvägen,5,51
Söderholminkuja,Söderholmsgränden,17,
Söderholminlenkki,Söderholmsleden,22,
Söderholmintie,Söderholmsvägen,1,170
Södervikinkuja,Söderviksgränden,2,
Södervikinpolku,Söderviksstigen,11,
Tallbackantie,Tallbackavägen,24,
Tallikarintie,Stallgrundsvägen,9,
Tiiliruukintie,Tegelbruksvägen,2,6
Träskbergintie,Träskbergsvägen,8,15
Tyrnitie,Havtornsvägen,80,
Utstenintie,Utstensvägen,9,54
Viinimarjatie,Vinbärsvägen,1,
Virtakuja,Strömgränden,1,
