street_fi,street_sv,lono,hino
Anjantie,,1,
Aromaantie,,1,
Arvelantie,,51,
Eerolantie,,6,
Einontie,,1,4
Haapasaarentie,,253,389
Hahmajärventie,,16,540
Hannantie,,4,
Heinäpolku,,4,6
Heinäsuontie,,230,384
Hepotie,,1,6
Herralantie,,2,976
Hirvisuontie,,4,480
Huvilatie,,8,57
Irjantie,,1,8
Isokalliontie,,7,77
Jokitie,,2,58
Jouskalliontie,,6,28
Juholantie,,20,90
Järvi-Jussilantie,,31,636
Kaarelankuja,,1,4
Kaarelantie,,1,9
Keskitalontie,,4,
Kesätie,,3,15
Kettumäenkuja,,1,5
Kiurunkuja,,1,5
Korpikyläntie,,315,413
Kulmalankuja,,1,25
Kustaantie,,1,8
Lassilantie,,1,5
Leivonpolku,,1,3
Liesmäentie,,42,46
Linnavuorenkuja,,11,21
Luhdantie,,10,179
Maattolantie,,13,21
Marintie,,1,7
Mattilantie,,11,23
Mikontie,,1,8
Muonamiehentie,,1,79
Nostavantie,,740,1041
Notkotie,,7,
Näsäkäntie,,61,377
Palontie,,349,419
Paratiisinkuja,,1,5
Paratiisintie,,2,8
Petaksentie,,1,7
Ratatie,,1,220
Rautiaisentie,,15,228
Riihimäentie,,559,
Roopentie,,1,22
Savilaanintie,,16,22
Savitie,,2,
Sepäntie,,1,8
Siltasaarentie,,5,18
Simontie,,1,7
Suvitie,,10,55
Takasaarentie,,38,163
Takkumäentie,,2,
Taskilanniementie,,38,110
Tehtaantie,,1,9
Tesalantie,,50,92
Tiilitie,,1,11
Tyllimäentie,,24,104
Umpikuja,,2,17
Urheilukentäntie,,2,29
Uskonpolku,,6,10
Vedenottamontie,,2,4
Villatie,,4,12
Virrantie,,145,224
Vuohikoskentie,,1,44
