street_fi,street_sv,lono,hino
Aapiskoskenpolku,,2,20
Alatapionkuja,,14,45
Alatapiontie,,7,11
Antinniementie,,14,94
Erkkilänsuora,,1,
Hakalanraitti,,16,18
Halosentie,,58,77
Hanssintie,,39,
Hartsulantie,,91,
Heiskarinniementie,,12,144
Hetepolku,,11,
Hietarannantie,,3,
Hirvilomanpolku,,31,
Kaipiaisenkuja,,43,
Kaipiaisenlenkki,,67,
Katajarinne,,,
Kiljulanniemenkuja,,16,36
Kittiläntie,,2537,3441
Kuoksajärventie,,126,
Kuoksansuora,,80,
Kuoksantie,,34,970
Kuruntie,,16,26
Kätkäntie,,25,218
Lamminrovantie,,15,37
Lautaojantie,,10,
Lautavaaranpolku,,35,
Liljantie,,467,
Liljatie,,468,470
Lomarannantie,,7,38
Lyytintie,,65,
Mannerkuja,,,
Mannermutka,,7,20
Mannertie,,4,14
Metsäsalontie,,20,
Mäkitalontie,,2,28
Nätynginranta,,82,
Nätyngintie,,11,45
Ollilanvaarantie,,11,750
Ounasjoen Itäpuolentie,,1830,3871
Pirttivaarantie,,6,20
Poikkiojantie,,32,
Pyhävaarantie,,,
Reiskanraitti,,45,49
Savijängäntie,,20,
Tapionlossintie,,23,72
Tapionmutka,,10,100
Tarsakankaantie,,5,25
Tervonrannantie,,5,23
Timolantie,,32,54
Tuhnajantie,,12,646
Tuomirannantie,,3,
Tynnyrivaarantie,,76,
Valkamantie,,7,41
Vanhamaantie,,209,403
Vihreänlämmöntie,,44,
Vuorsamonseläntie,,5,
