street_fi,street_sv,lono,hino
Aivaksentie,,255,
Aivasjärventie,,25,123
Ehtolanniementie,,28,70
Haikolantie,,20,450
Hovinmäentie,,71,271
Inkintie,,14,38
Kalliolantie,,,
Kalliontie,,1,35
Karhunpääntie,,95,126
Kellokalliontie,,30,
Kilkinsaarentie,,44,138
Kirkkosaarentie,,15,
Kitulanniementie,,36,
Kukkarontie,,60,
Kuuselantie,,2,40
Leppäniementie,,1,28
Leväsentie,,12,32
Metsäpirtintie,,20,27
Muuraisniementie,,88,
Muuraissaari,,65,
Niementie,,41,45
Nujulantie,,1,220
Pajatie,,2,100
Piispalantie,,9,30
Puravuorentie,,26,52
Rantalahdentie,,46,
Rinnetie,,3,8
Salmitie,,12,20
Savilahdentie,,630,1230
Siikalammintie,,20,466
Sillanmäentie,,9,102
Suolahdentie,,1,735
Ukkolantie,,1,50
