street_fi,street_sv,lono,hino
Höylätie,Hyvelvägen,3,34
Ilpolankuja,Ilpolagränden,2,6
Ilpolantie,Ilpolavägen,2,65
Kaavinkuja,Stämjärnsgränden,1,9
Kaavintie,Stämjärnsvägen,1,16
Kairakuja,Navargränden,2,16
Kallionreuna,Bergkanten,2,6
Kierrekuja,Skruvgängsgränden,2,8
Kierretie,Skruvgängsvägen,1,59
Kiilakuja,Kilgränden,4,
Kiilatie,Kilvägen,3,17
Kirveskuja,Yxgränden,1,17
Koivukuja,Björkgränden,1,6
Koverrinpolku,Krokknivsstigen,1,6
Lastukuja,Spångränden,1,
Lastutie,Spånvägen,1,6
Naulakuja,Spikgränden,1,13
Naulatie,Spikvägen,1,14
Nuijakuja,Klubbgränden,6,
Nuijapolku,Klubbstigen,2,
Nuijatie,Klubbvägen,2,32
Pellaksenkuja,Pellasgränden,1,6
Pellaksenpolku,Pellasstigen,1,
Pellaksentie,Pellasvägen,1,22
Pellas,,,
Piikkikuja,Pikgränden,3,
Piikkirinne,Pikbrinken,1,
Porakuja,Borrgränden,3,20
Porapolku,Borrstigen,3,
Rajatorpanaukee,Råtorpsslätten,,
Raspitie,Raspvägen,2,27
Ruuvikuja,Skruvgränden,1,17
Ruuvipolku,Skruvstigen,1,3
Ruuvitie,Skruvvägen,1,8
Sahakuja,Såggränden,2,11
Sahapolku,,,
Sahatie,Sågvägen,1,12
Solmu,Knuten,2,10
Sorvikuja,Svarvgränden,1,12
Talttakuja,Mejselgränden,1,23
Teräkuja,Bettgränden,2,10
Terätie,Bettvägen,1,31
Torpantie,Torpvägen,1,4
Uurrekuja,Gänggränden,1,41
Vapaalankuja,Friherrsgränden,2,9
Vapaalanpolku,Friherrsstigen,8,20
Vapaalanreuna,Friherrsliden,1,4
Vapaalantie,Friherrsvägen,1,99
Vuolupolku,Täljstigen,1,3
Vuolutie,Täljvägen,1,21
