street_fi,street_sv,lono,hino
Haapaniementie,,20,180
Hullerintie,,71,125
Jeronniementie,,34,54
Jänölammentie,,140,
Kalalahdentie,,17,65
Kankaantie,,,
Kanttorintie,,12,
Kaunislahdentie,,78,
Kesärannantie,,11,
Kiikantie,,,
Kokonlahdentie,,19,206
Kokonlahti,,,
Kolkutniementie,,175,184
Koppelontie,,1,31
Kuljakontie,,18,185
Käräjätie,,15,23
Mökkitie,,25,
Nivantie,,17,45
Pajamäentie,,24,57
Papinniementie,,2,248
Papintie,,1,5
Rantalantie,,20,70
Ristirannantie,,1,214
Salmisaarentie,,10,26
Savikonmäentie,,72,94
Savikontie,,,
Suitsansaari,,,
Suojärvenmäentie,,64,136
Tervaniementie,,51,65
Uukuniementie,,612,1236
Uukuniemi,,,
Valkamantie,,37,105
Veljesmajantie,,11,13
Värtsintie,,13,489
