street_fi,street_sv,lono,hino
Aatoksenkatu,,3,
Ahertajankatu,,1,19
Ahvenisjärventie,,20,58
Ahvenispolku,,2,
Ahvenisraitti,,1,26
Aino Mattilan Katu,,1,8
Alkukuja,,1,4
Arkkitehdinkatu,,2,40
Asunvainionkatu,,2,9
Atomikatu,,1,7
Eero Roineen Katu,,1,5
Eino Salmelaisen Katu,,1,29
Elementinpolku,,13,19
Elli Tompurin Katu,,1,18
Elna Hellmanin Katu,,1,17
Etuhaankatu,,3,10
Eturuskonkatu,,1,7
Fysiikanpolku,,1,7
Heinurinkuja,,1,3
Helakuja,,1,6
Helaraitti,,1,13
Hepolamminkatu,,2,53
Hermiankatu,,1,24
Hervannan Valtaväylä,,65,102
Hervannantie,,4,35
Houkanojanraitti,,7,
Huppionmäenkatu,,1,8
Insinöörinkatu,,5,100
Jalmari Finnen Katu,,1,21
Kaarle Halmeen Katu,,1,10
Kamreerin Aukio,,1,3
Kanjoninkatu,,2,17
Kanjoninreuna,,1,23
Katsastajankatu,,1,6
Kauhakorvenkatu,,2,52
Keinutori,,2,
Kemiankatu,,1,26
Kemianraitti,,2,7
Keskikuja,,1,4
Keskiruskonkatu,,1,11
Keskuvainionkatu,,2,8
Kirrinkatu,,1,24
Korkeakoulunkatu,,1,16
Kosti Elon Katu,,1,8
Kotkansiivenkatu,,1,10
Kusti Salan Katu,,2,18
Kylmäsuonkatu,,1,8
Kytömaankatu,,1,11
Kärkikuja,,1,6
Laattapolku,,1,3
Lehtorinkatu,,1,12
Lindforsinkatu,,1,24
Lintuhytinkatu,,8,24
Louhoskuja,,2,4
Maalarinkatu,,1,22
Maijalankatu,,1,14
Maisterinkatu,,1,12
Matinlahti,,,
Matti Tapion Katu,,1,4
Mekaniikanpolku,,1,20
Mestarinkatu,,1,17
Metsävirnankatu,,1,16
Mettonkatu,,19,54
Mikropolku,,2,4
Muroleenkatu,,2,20
Mustankoluntie,,41,57
Muurarinkatu,,1,27
Mäntymäki,,,
Nestori Sarrin Katu,,1,6
Niittyhaankatu,,4,25
Niitynkulma,,2,4
Nosturinraitti,,1,4
Närrinkatu,,1,8
Näyttelijänkatu,,1,66
Näyttämönkatu,,4,6
Opettajanraitti,,3,11
Opinpolku,,1,5
Opiskelijankatu,,1,56
Orivedenkatu,,1,28
Ossi Kostian Katu,,1,8
Paavo Kolin Katu,,1,12
Parkanonkatu,,1,29
Pietilänkatu,,1,11
Poliisikoulunkatu,,1,10
Polunmäenkatu,,1,49
Poukamankatu,,1,8
Reunakuja,,1,4
Rotkonraitti,,3,8
Ruovedenkatu,,1,20
Ruskontie,,48,90
Saavutustenkatu,,1,3
Salinintie,,16,52
Salmenkalliontie,,59,
Saniaisenkatu,,1,
Selkämäenkatu,,1,6
Selkämäenraitti,,,
Simo Kaarion Katu,,1,16
Sinitaival,,2,6
Suolijärvenkatu,,6,18
Suoliojankatu,,1,10
Sähkökatu,,1,4
Sähköraitti,,1,4
Tamppikuja,,1,5
Tamppiraitti,,2,4
Tarjanteenkatu,,1,13
Tauskonkatu,,15,33
Teekkarinkatu,,1,22
Tekniikankatu,,1,16
Terrinkatu,,1,24
Teräskatu,,1,8
Teräspolku,,2,
Tieteenkatu,,1,24
Tieteenkuja,,6,
Tietoraitti,,1,10
Tilda Vuoren Katu,,1,7
Timpurinkatu,,2,28
Tohtorinkatu,,2,34
Tohtorinkuja,,1,8
Tohtorinpolku,,1,3
Torisevanraitti,,7,
Tumppi,,1,7
Tutkijankatu,,1,10
Urheilijanpolku,,2,6
Vaajakatu,,2,15
Valtaraitti,,9,53
Vanha Hervannantie,,,
Velholehdenkatu,,1,22
Vesiroineenhaara,,3,
Vesiroineenkatu,,2,16
Vilppulanpolku,,2,20
Virtainpolku,,2,23
Visiokatu,,1,9
Väkipyöränkatu,,5,11
Välikuja,,1,4
Välkynraitti,,9,23
Ylioppilaankatu,,1,13
Yliskuja,,1,4
