street_fi,street_sv,lono,hino
Aittolantie,,1,
Ajurinkatu,,17,36
Emännänkuja,,1,18
Eprantie,,2,119
Harjunmaantie,,88,102
Harjuntie,,15,50
Havintie,,3,106
Heiniläntie,,5,108
Henttolantie,,4,34
Herajoentie,,1,30
Hermannintie,,3,15
Hiivola-Epranpelto,,1,
Hiivolan Kartanotie,,12,48
Hiivolantie,,4,201
Hirsikatu,,2,21
Hirvijärventie,,5,1035
Hirvipolku,,2,31
Hyvinkääntie,,1,336
Hämeenlinnantie,,471,663
Hänninkuja,,2,5
Hännintie,,3,11
Härkätie,,3,20
Isolantie,,25,155
Jalkakaari,,1,20
Jokelantie,,39,59
Jokivarrentie,,66,
Junttatie,,1,3
Jänissaarentie,,69,83
Kalliolantie,,1,310
Kalliorannantie,,14,78
Kankurinkuja,,3,6
Karjapiianpolku,,2,19
Karjaportintie,,3,16
Karstaajankuja,,3,10
Kartanonkuja,,1,
Kaunistontie,,11,
Kehrääjänkuja,,3,7
Kenkiäntie,,68,238
Kertuntie,,15,43
Kilikuja,,1,4
Kiulupolku,,3,5
Koivukatu,,1,22
Koivurinteentie,,5,11
Konepajankatu,,1,16
Koppelintie,,2,53
Kormuntie,,146,206
Korventie,,4,60
Koskelantie,,18,
Kotipalstantie,,46,
Kouluntie,,1,93
Kulmalantie,,51,
Kuoppakatu,,2,10
Kuusirannantie,,15,35
Kylänraitti,,1,14
Kynttilätie,,1,17
Kyynäräntie,,3,33
Käpälämäenkatu,,9,22
Köykkäläntie,,9,69
Laurilantie,,2,29
Leivontie,,5,39
Lisäpurontie,,12,32
Lopentie,,40,57
Luhtarannantie,,15,54
Lyhtytie,,3,11
Lähdekuja,,1,
Mattilantie,,1,
Meijerintie,,2,10
Merkoksenkatu,,2,10
Miniänkuja,,3,6
Mullitie,,3,7
Mustikkamäentie,,3,19
Myllybackantie,,30,
Myllykatu,,1,54
Mäenalustantie,,11,100
Ojaniementie,,10,35
Oravaharjuntie,,35,60
Orhitie,,1,29
Paalijärventie,,13,291
Paarijoentie,,60,178
Paimenpolku,,2,4
Paimentytönpolku,,6,34
Parmalantie,,1,113
Parmankuja,,2,8
Parmantie,,6,10
Pennintie,,3,
Piiankuja,,3,5
Pojansillantie,,6,8
Puutarhakatu,,1,23
Rauhalantie,,61,69
Rautalantie,,3,5
Retkiojantie,,68,200
Rintapellontie,,14,84
Räätykäntie,,2,26
Salkokatu,,43,52
Savikonkatu,,30,67
Savikonkuja,,1,
Seppolantie,,10,
Sepänkatu,,3,13
Sillanpääntie,,9,37
Sillansuu,,1,8
Sivukatu,,2,35
Suntinnokantie,,12,32
Suokkalantie,,35,
Suolijärventie,,14,
Syrjäkatu,,18,40
Taka-Kalmuntie,,69,110
Takalantie,,12,40
Tapolantie,,24,46
Tehdaskylänkatu,,1,13
Tehdaskylänkuja,,4,
Tehtaankatu,,1,21
Teijankuja,,2,12
Uusi Herajoentie,,143,
Uusinokkalantie,,15,55
Vanha Kormuntie,,12,164
Varsakuja,,1,
Vasikkatie,,3,20
Vatsiantie,,5,455
Veljesmajantie,,35,41
Vihtatie,,20,
Virmanojankatu,,6,
Virmanojantie,,21,
Virmanpolku,,1,4
Vuotilantie,,33,55
Vähäjärventie,,40,308
Väinöläntie,,1,
Würthintie,,1,28
