street_fi,street_sv,lono,hino
Hakanpääntie,,75,
Hellinkatu,,2,
Hyssintie,,23,145
Höyssyntie,,44,46
Isä-Kustaankatu,,3,
Juuselantie,,,
Kaitarannantie,,79,151
Karantie,,9,
Karhiniementie,,11,819
Kivitie,,85,182
Klaavolantie,,1,340
Koivurinne,,4,14
Koivutie,,6,52
Koutunranta,,1,3
Kurrekuja,,1,3
Kuukinmaantie,,61,198
Kuuselantie,,3,13
Latomäentie,,16,34
Leppäojantie,,7,17
Maijalantie,,21,141
Mannintie,,10,116
Mansikkamäentie,,92,
Matomäentie,,26,165
Mutilahdentie,,150,164
Mäkilaurilantie,,1,17
Naarassaarentie,,24,324
Neerontie,,55,
Nopparinkatu,,2,12
Norrintie,,6,18
Oskarinpolku,,1,14
Peltomäentie,,10,58
Peltotie,,,
Puustellinkatu,,2,5
Pyhällyksentie,,7,204
Raskalantie,,23,385
Ratatie,,5,318
Riihivainionkatu,,1,3
Riitaniityntie,,21,
Ripovuorentie,,18,
Saaristontie,,24,155
Sinisalontie,,3,21
Suontaustantie,,1,780
Takalantie,,5,47
Tampereentie,,387,663
Terhonkuja,,14,21
Torponkuja,,7,23
Töyryntie,,2,60
Villiläntie,,337,466
Virtainkatu,,2,10
Vistintie,,25,45
