street_fi,street_sv,lono,hino
Ahjontie,,1,8
Aholankuja,,2,7
Aittapolku,,2,10
Alamyllymäentie,,6,48
Alangontie,,6,
Alapiha,,1,4
Alvar Aallon Tie,,2,27
Elsilänkuja,,3,11
Haapamäentie,,1,437
Haavistontie,,4,125
Hallilantie,,1,7
Harjanteentie,,54,
Harjuntie,,1,11
Haverintie,,18,35
Hietaniementie,,43,
Kaarnapolku,,1,9
Kanervatie,,2,12
Kangaspiha,,1,6
Kangastie,,1,27
Kangasvieri,,1,9
Keihästie,,5,12
Kenttäpolku,,3,
Keskustie,,1,91
Kiekkotie,,1,9
Kirkkotie,,3,40
Klemetinpolku,,1,3
Kokkilantie,,5,
Korkiamäentie,,12,319
Koulukuja,,2,8
Kuljuntie,,4,144
Kuntotie,,,
Kuulatie,,4,8
Kympintie,,3,150
Laajantie,,3,
Laksonkuja,,3,9
Laksontie,,3,16
Lampitie,,1,
Lapuantie,,214,785
Lehtorinpolku,,1,
Leppäläntie,,13,168
Luhtatie,,1,4
Luomantie,,1,7
Luttipolku,,1,12
Majantie,,1,30
Marjuskantie,,1,8
Murtotie,,1,10
Mutkapolku,,2,8
Myllymäentie,,11,134
Myllypiha,,1,10
Mäkipiha,,1,
Mäkipääntie,,1,
Mäntypolku,,1,5
Neulaspolku,,2,5
Opistotie,,1,60
Paukkulantie,,1,16
Peltokuja,,2,4
Pihkapolku,,3,8
Pikkukuja,,3,
Pikkutie,,1,3
Poikkitie,,2,4
Poste Restante,,,
Pouskuntie,,7,28
Rantatie,,2,37
Rasinperäntie,,4,30
Riihitie,,1,12
Sammalpolku,,5,
Sammontie,,2,
Santakuja,,3,
Sysilammentie,,14,196
Sysipolku,,2,15
Sysitie,,1,53
Takakuja,,1,8
Tehtaantie,,1,4
Tervapiha,,3,6
Tervatie,,1,7
Tuottajantie,,6,10
Varsaniityntie,,51,
Venetie,,1,6
Vesterintie,,1,159
Viittapiha,,1,6
Vilpostie,,31,35
Välitie,,1,4
Yrittäjäntie,,2,8
