street_fi,street_sv,lono,hino
Hallakorvenkatu,,1,14
Hallakorventie,,,
Haltijankatu,,1,43
Haukkaniemenkatu,,1,36
Haukkaniementie,,14,54
Havukkakivi,,1,17
Havukkalahdenkatu,,1,39
Helmikuja,,2,10
Helminauha,,1,24
Helmiäiskatu,,1,5
Hiidenkatu,,1,39
Hiillospolku,,1,10
Huurrekatu,,,
Huurrekuja,,1,6
Isännäntie,,,
Itätuulentie,,1,35
Jaakkoniemenkatu,,1,20
Jaakkoniemi,,,
Jaakkoniitynkatu,,1,11
Jynkänmäenkatu,,1,
Jynkänmäenpolku,,1,14
Jyrkäntie,,2,155
Järvihelmenkatu,,1,12
Kaikukuja,,6,10
Kaivannonlahdenkatu,,3,35
Kalliotörmänkatu,,2,44
Kanavaharjunkatu,,1,18
Kanavanranta,,1,28
Kattilamäenkatu,,1,52
Kattilarinne,,1,33
Keilankallionkatu,,1,9
Keilankannas,,1,3
Keilankanta,,,
Keilanrannankatu,,1,18
Keilanrinteenkatu,,2,8
Kermaninkatu,,1,10
Kesäniemenkatu,,1,25
Kesäniementie,,9,43
Kidekatu,,2,22
Kipparinkatu,,2,6
Kivenapajankatu,,3,45
Kiviniemenkuja,,12,
Kivirinne,,1,9
Koivuniemi,,,
Kotilokatu,,1,18
Kuikkakuja,,1,4
Kukkaroniemenkatu,,1,21
Kurikkakatu,,1,15
Kuurankatu,,1,33
Käpykalliontie,,40,44
Kärängänkatu,,1,31
Käränkä,,8,170
Laivakatu,,2,
Lehtoniemen Hoikka,,1,
Lehtoniemen Piensaari,,1,
Lehtoniemen Pyöreä-Muurainen,,1,
Lehtoniemen Siskonsaari,,8,
Lehtoniemen Susisaari,,30,
Lehtoniementie,,97,511
Leimukatu,,1,22
Leinonkatu,,2,22
Liito-Oravankatu,,1,25
Lintulahdenkatu,,1,12
Lintuluoto,,1,6
Lomarinne,,4,
Luhastensalo,,16,858
Luhastensalon Hanko,,1,
Luhastensalon Havaisaari,,1,
Luhastensalon Itäsaari,,2,22
Luhastensalon Lipsu,,1,
Luhastensalon Loukku,,30,42
Luhastensalon Petäikkö,,22,64
Luhastensalon Selkäsaari,,1,
Luhastensalonkatu,,1,39
Luoderannankatu,,1,36
Matkusniemenkatu,,1,51
Messukuja,,1,5
Messuportinkatu,,1,8
Mäkiranta,,,
Mäkitie,,,
Niilontie,,2,22
Niittykaarre,,1,18
Nuottatie,,9,13
Nurmisaarentie,,26,
Näkinpolku,,1,17
Painikuja,,1,12
Pakkaskatu,,1,36
Paloniementie,,1,46
Patakatu,,1,11
Peikkoahonpolku,,1,25
Peikkopolku,,1,13
Pesäkolo,,1,10
Pirttiniemen Vuorisalo,,194,1030
Purnukatu,,2,15
Pölläkänsalmentie,,56,
Rakovalkeankatu,,1,41
Rantapuistonkatu,,1,35
Ratsupolku,,1,16
Rautakalliontie,,28,48
Rautaniemen Läpisaari,,2,32
Rautaniemen Pietari,,18,30
Rautaniemen Pietarinsalo,,1,
Rautaniemen Siipinen,,22,52
Rautaniemen Siipisen Luoto,,1,
Rautaniemenraitti,,10,14
Rautaniementie,,1,25
Rautaniemi,,187,
Rautokannantie,,6,44
Rautokärjentie,,20,126
Rautolahdentie,,27,170
Rautoniemen Rautosaari,,1,
Rautoranta,,10,
Rautotie,,2,36
Raviraitti,,1,31
Reviirikatu,,1,49
Revontulenkatu,,3,48
Riimuraitti,,1,18
Riitekatu,,2,18
Saaristokatu,,24,63
Satulapolku,,2,22
Saunaniemenkatu,,1,64
Saunaniitynkatu,,1,7
Saviahonkatu,,1,26
Saviahonkuja,,1,5
Simpukankatu,,1,11
Sunaniemenkatu,,,
Susisalmi,,2,22
Suvituulenkatu,,4,14
Suvituuli,,12,
Talaskuja,,1,
Tervalammenkatu,,1,47
Tervaniitynkatu,,1,9
Tervapuronkatu,,1,19
Vahtikuja,,2,
Vanhankallionkatu,,1,11
Vanhankallionranta,,7,29
Vanhankalliontie,,,
Vuorisalon Matelit,,10,30
