street_fi,street_sv,lono,hino
Arkiomaantie,,2,338
Aunenpolku,,3,10
Hepolammintie,,118,154
Isokivi,,14,26
Jokirinne,,4,41
Kalkkusentie,,3,9
Kartanonpolku,,16,19
Kartanontie,,7,132
Kivijärventie,,20,231
Kivisentie,,4,14
Koivutie,,2,34
Kokkoharju,,7,15
Kokkomäki,,3,50
Kuikantie,,3,273
Kuvakalliontie,,2,96
Kylätie,,1,90
Mertasillantie,,20,259
Mustikkakuja,,4,24
Mustikkaniementie,,57,101
Niininiementie,,6,60
Pajasaarentie,,3,59
Putkitie,,3,13
Pyhäntaantie,,3,
Päiväranta,,19,21
Päivärinta,,10,21
Rajalammintie,,15,87
Rytänkuja,,17,
Rytäntie,,36,100
Savontie,,409,715
Sireenintie,,15,192
Sulonpolku,,2,12
Suvirannanpolku,,1,13
Särmäkalliontie,,6,21
Tervasniementie,,13,27
Violankuja,,5,9
Väinöläntie,,2,106
