street_fi,street_sv,lono,hino
Ahjolankatu,,2,14
Airokuja,,2,4
Aittatie,,1,17
Alakatu,,2,28
Allinkatu,,1,9
Ampujankuja,,1,8
Ansakuja,,2,10
Antinkatu,,1,10
Antinkuja,,6,12
Auringonkehrä,,2,10
Brofeldtintie,,1,6
Ellinpolku,,3,6
Emilianpolku,,2,8
Energiakuja,,1,3
Haahkankatu,,2,22
Hakakatu,,4,30
Halmetie,,1,17
Hanhenpolku,,1,3
Hannunpurontie,,5,51
Harjulankatu,,1,7
Hiekkalankuja,,2,11
Huokaustenpellontie,,1,6
Huokaustenrinne,,1,12
Huokaustensillantie,,1,196
Ilvolankatu,,23,51
Jordanintie,,1,15
Joukolankatu,,3,16
Jousikuja,,1,15
Juhonkatu,,2,9
Junailijankatu,,1,
Jännekatu,,1,26
Kaarikatu,,1,41
Kaivokatu,,1,4
Kalliorinne,,2,16
Kankaankatu,,1,27
Kanttorinpolku,,2,6
Kappalaisenkuja,,5,
Karikatu,,4,
Karjalankatu,,15,50
Kasarmikuja,,7,
Kilpikuja,,2,6
Kilpivirrantie,,1,264
Kirkkotie,,1,1
Kirkonsalmentie,,1,83
Koivulankatu,,3,20
Koivuniemenkuja,,13,27
Koivuniemenranta,,7,50
Koivuniementie,,28,53
Koivurannankuja,,7,
Koivurinteenkatu,,1,22
Koljonvirrantie,,18,250
Koneistuskuja,,1,
Koskelonkatu,,1,7
Koskelonkuja,,2,4
Koulutie,,1,31
Kuikankatu,,1,16
Kukkulakuja,,2,12
Kulmakatu,,3,5
Kunnankatu,,1,12
Laaksotie,,3,15
Lahtelankatu,,4,70
Lahtelankuja,,1,5
Laiduntie,,1,16
Lampikuja,,3,5
Lehtolankatu,,3,15
Linjakuja,,1,4
Linjamaankatu,,3,14
Lohkarekuja,,1,9
Lukkarinkatu,,1,48
Maitopolku,,1,6
Makkaralahdenkatu,,11,57
Meijerikatu,,1,4
Muovikatu,,1,16
Mäkikatu,,1,15
Niittykatu,,1,23
Nuolikuja,,2,28
Oikokatu,,1,39
Oikokuja,,1,
Opettajantie,,6,
Pajakatu,,3,
Paloisjärvenraitti,,1,3
Papinkatu,,3,32
Pappilanrinne,,2,14
Pappilantie,,5,9
Parkatinkuja,,1,8
Parkatintie,,2,42
Pekankatu,,1,12
Pihlajaharjuntie,,1,38
Pihlajarinne,,1,13
Pitkälahdenkatu,,1,5
Pohjoiskaari,,4,
Pohjoisrinne,,1,12
Pohjolankatu,,18,28
Poikkikatu,,4,12
Poskimäentie,,1,70
Poskipuronkatu,,3,51
Pumppukuja,,3,20
Puronsuunkatu,,1,3
Putkimestarintie,,6,10
Päivärinteenkatu,,3,19
Rajakatu,,3,10
Rantakuja,,2,14
Rantapolku,,2,8
Ratakatu,,4,146
Ratapellonkatu,,1,16
Riistakatu,,21,39
Rovastinkatu,,2,16
Ruustinnanpolku,,2,6
Salmenkatu,,1,
Sarvikatu,,1,3
Saunatie,,1,
Seppälänkatu,,1,14
Sonkajärventie,,59,135
Sorsanpolku,,1,3
Sotilaskatu,,5,11
Suistamonkatu,,1,138
Suntionkatu,,5,27
Suontauksentie,,15,90
Taksvärkkitie,,1,18
Talaskuja,,3,
Talkootie,,3,23
Tavipolku,,1,9
Telkänkatu,,1,15
Teodorinrinne,,1,15
Teollisuuskatu,,1,19
Teollisuuskuja,,4,8
Tervakankaankatu,,1,80
Tervakankaanpiiri,,68,
Tervakankaantie,,10,317
Tervaleppäkuja,,3,11
Tervaraitti,,12,56
Tientekijänkatu,,2,10
Tiirankatu,,2,8
Tornikatu,,2,12
Torpparintie,,2,
Tullirinne,,3,
Tuotantokuja,,2,
Uikunkatu,,1,
Ullakontie,,1,12
Untamonkatu,,4,10
Valimokatu,,2,8
Vanha Kirkkotie,,1,16
Varstatie,,1,27
Venekuja,,3,
Veturitallinkatu,,1,9
Vihtakannankatu,,4,28
Vihtakatu,,3,10
Villanniementie,,20,
Virranniementie,,3,80
Välikatu,,2,18
Yläkatu,,1,20
