street_fi,street_sv,lono,hino
Ahmatie,,2,19
Ahotie,,3,
Aksilantie,,2,13
Ala-Sormulantie,,4,
Alakyläntie,,2,23
Alanaamantie,,3,36
Alasuvannontie,,1,33
Anttilankankaantie,,2,4
Anttilantie,,3,15
Asematie,,2,12
Eerontie,,4,
Haapakuja,,1,6
Haapalantie,,1,
Hakakorvantie,,4,
Hakalantie,,2,10
Hakatie,,2,
Hannulantie,,1,16
Harjulantie,,4,
Hautaniementie,,3,
Hiltulantie,,2,24
Honkalantie,,6,
Honkaojantie,,2,
Honkatie,,1,
Hovintie,,1,
Huhtatie,,1,5
Huovisentie,,4,
Ikäläntie,,3,
Isolankuja,,1,
Itikkatie,,4,
Itkosentie,,3,
Itälahdentie,,1,6
Jokelantie,,1,4
Junttilantie,,4,6
Jussintie,,2,
Juureisenkuja,,4,
Järvikyläntie,,3,38
Järvitie,,2,
Kaakisentie,,2,
Kajaanintie,,2,161
Kalliontie,,3,
Kanavatie,,1,8
Kanervatie,,1,3
Kartanotie,,2,4
Kasalantie,,1,7
Keitaantie,,1,
Keksikuja,,2,
Kemilänkyläntie,,10,35
Kemintie,,3,
Kiertotie,,1,13
Kirkkotie,,6,42
Koivistontie,,1,7
Koivukuja,,4,
Koivuniementie,,2,6
Koivutie,,1,
Kokkotie,,4,6
Komulantie,,1,20
Kontiontie,,2,
Kontiosaarentie,,13,17
Kormuntie,,1,63
Kortejärventie,,13,
Korvantie,,4,
Koskelankuja,,2,
Koskenlahdentie,,2,
Koskenlaskijantie,,,
Koskitie,,2,4
Kotikuja,,2,
Kotintie,,2,
Kotisaarentie,,12,
Kotosaarentie,,1,
Koukkarintie,,1,3
Koulutie,,1,5
Kukkosenkuja,,3,
Kunnaantie,,2,
Kuppelonkuja,,5,
Kuuselantie,,3,
Kuusikuja,,2,4
Kärkeläntie,,2,
Lahdenperäntie,,2,
Laitilantie,,4,11
Lammassaarentie,,2,
Lehtolankuja,,2,
Lehtolantie,,3,
Lepola,,,
Leppäharjuntie,,2,16
Lerentie,,1,3
Lerkantie,,2,
Lesolantie,,2,
Likosuontie,,1,14
Linkintie,,2,
Luomatie,,4,6
Lähtevänojantie,,5,45
Lämpötie,,1,8
Mannintie,,1,20
Mansikkatie,,5,
Mattilantie,,3,
Meriläntie,,1,7
Metsäpirtintie,,1,6
Mettolantie,,4,
Mikkosentie,,,
Mikontie,,1,14
Mularintie,,3,
Murronkyläntie,,,
Murrontie,,2,79
Mustikkakankaantie,,1,9
Myllykoskentie,,1,10
Mäkivainiontie,,6,
Mäntykuja,,2,21
Mäntyniementie,,1,
Mäntytie,,4,43
Möljäntie,,9,
Naamantie,,83,162
Nahkurintie,,2,
Neuvoksenkuja,,1,
Niskankyläntie,,5,84
Nivalantie,,22,
Nuojuankoskentie,,2,
Nurmipellontie,,2,9
Oilinginojantie,,36,54
Ojalankuja,,3,
Ojalantie,,4,6
Ojosentie,,2,
Opintie,,3,
Oravatie,,1,29
Otermantie,,4,
Ouluntie,,20,90
Paasikontie,,3,7
Paavontie,,2,20
Pajalantie,,2,
Pajulanranta,,1,
Pajulantie,,1,5
Palotie,,3,5
Pappilantie,,1,4
Patotie,,1,19
Pehtoorinpolku,,,
Pellikkasaarentie,,3,8
Peltokemiläntie,,4,
Peltolantie,,7,
Penkkatie,,7,11
Perkkiöntie,,4,
Pieniniementie,,4,
Pietiläntie,,2,7
Piianpolku,,,
Piilolantie,,2,
Pikkaraisentie,,2,6
Pikkulantie,,8,
Pikkusiirantie,,3,5
Pitkärannantie,,12,14
Polventie,,2,
Poste Restante,,,
Postilankehto,,7,
Postilantie,,1,7
Puhakantie,,3,
Puistotie,,4,11
Puolangantie,,11,37
Puomitie,,4,
Putaalantie,,1,50
Putaantie,,1,5
Pyhtiläntie,,2,
Pyhänsivuntie,,24,
Pylvästie,,6,
Päivärinnantie,,4,
Raitatie,,1,3
Rajalantie,,1,
Rajatie,,2,
Rakentajantie,,1,29
Rantalantie,,7,12
Rantapirtintie,,1,3
Ratatie,,2,11
Rauhalantie,,2,
Reinontie,,1,
Renginpolku,,,
Rientolantie,,1,
Rimpikuja,,2,
Roini-Antintie,,,
Roinilantie,,4,6
Roomarintie,,2,12
Rovantie,,2,
Saarelantie,,5,
Saaritie,,2,16
Saunalantie,,4,6
Saviharjuntie,,3,
Saviniementie,,7,
Senkintie,,1,
Siirantie,,3,7
Sillankorvantie,,3,9
Simintie,,10,122
Sormulantie,,5,
Sorsatie,,13,
Sotkantie,,1,125
Sotkarannantie,,4,
Sudenkuja,,2,6
Suojalantie,,1,6
Suvannontie,,1,
Suvantokuja,,4,6
Suvirannankuja,,6,
Takamaantie,,4,8
Tapiolantie,,2,
Toivolantie,,43,
Tonttikuja,,1,6
Toukomiehentie,,1,9
Tunturintie,,1,27
Tuomelankuja,,4,
Törmätie,,1,
Uittolenkki,,3,41
Ukonpellontie,,6,11
Urhonkuja,,1,
Utasenranta,,1,
Uupuneensaarentie,,2,
Uutelantie,,8,10
Vanhatie,,24,84
Varastotie,,4,
Viinikantie,,2,
Villa Tettastie,,2,
Visalantie,,2,4
Vuorelantie,,1,21
Vähäojantie,,7,9
Väinöläntie,,2,4
Välitalonkuja,,1,
Välitalontie,,3,
Välitie,,12,28
Ylikettulantie,,1,
