street_fi,street_sv,lono,hino
Aittolahdentie,,16,86
Ansanmaantie,,37,371
Helvetinkoluntie,,278,707
Huhtisenmutka,,14,26
Juurakontie,,35,120
Kekintie,,10,102
Keskisentie,,2,150
Koivurannantie,,120,150
Kolhontie,,117,138
Korpisaarentie,,58,78
Koveronkoskentie,,6,120
Koverontie,,197,760
Kulmalantie,,48,330
Mustajärventie,,523,827
Mustanseläntie,,61,109
Mutiperäntie,,35,77
Myllyperäntie,,27,415
Pajuskyläntie,,30,
Peltolantie,,83,
Pentintie,,106,259
Pohtio,,,
Ruojärventie,,119,261
Savirannantie,,18,229
Sulkavantie,,34,70
Syvinkisalmentie,,1,476
Syväojantie,,143,155
Tanhuantie,,38,135
Tuuhoskyläntie,,2,570
Visuvedentie,,261,423
Vuorelantie,,94,
