street_fi,street_sv,lono,hino
Bergantie,Bergavägen,7,35
Degermosantie,Degermossavägen,3,69
Fantsintie,Fantsvägen,13,40
Härkätie,Oxvägen,2,40
Isonniitynkuja,Storängsgränden,2,16
Isonniitynpolku,Storängsstigen,2,18
Isonniityntie,Storängsvägen,2,42
Isonpurjeentie,Storsegelsvägen,3,9
Kantarnäsintie,Kantarnäsvägen,8,156
Kappelintie,Kapellvägen,1,74
Kapteenintie,Kaptensvägen,4,25
Karhukorvenkuja,Björnskogsgränd,3,11
Karhunevanpolku,Björnmossestigen,1,24
Karhunevantie,Björnmossevägen,1,57
Karhunkämmen,Björntassen,1,8
Karhurannankuja,Björnstrandsgränd,2,8
Karhurannantie,Björnstrandsvägen,8,19
Karhusaarentie,Björnsövägen,2,34
Karhutorpankuja,Björntorpsgränd,6,6
Karhutorpanpolku,Bjöntorpsstigen,2,6
Karhutorpantie,Björntorpsvägen,1,15
Kartanon Puistotie,Herrgårds Allén,8,74
Knutersintie,Knutersvägen,665,924
Koivuniementie,Björkuddsvägen,4,26
Korsnäsin Huvilakuja,Korsnäs Villagränd,1,6
Korsnäsinkuja,Korsnäsgränd,2,4
Korsnäsintie,Korsnäsvägen,1,21
Krapukuja,Krabbgränden,8,
Krapupolku,Krabbstigen,1,4
Kraputie,Krabbvägen,1,8
Kuntokalliontie,Kuntokalliovägen,2,12
Kölikuja,Kölgränden,3,8
Landbonkuja,Landbogränden,2,8
Landbonpolku,Landbostigen,1,17
Landbontie,Landbovägen,2,97
Leveyspiiri,Latituden,4,10
Luotsinkuja,Lotsgränd,1,7
Långörintie,Långörsvägen,3,119
Majakkakuja,Fyrgränd,1,6
Mastokuja,Mastgränden,1,11
Merikapteenintie,Sjökaptensvägen,1,51
Merimiehenkuja,Sjömansgränd,2,6
Merimiehenpolku,Sjömansstigen,2,10
Miilumäenkuja,Kolabackagränden,1,8
Miilumäenpolku,Kolabackastigen,1,17
Miilumäentie,Kolabackavägen,2,16
Palomäentie,Bräntbackavägen,1,7
Pituuspiiri,Långituden,3,
Poiju,Bojen,2,6
Puroniitynlaakso,Bäckängsdalen,6,30
Puroniitynmäki,Bäckängsbacken,2,26
Puroniityntie,Bäckängsvägen,12,423
Purserinkuja,Pursergränden,1,5
Rapuojantie,Krabbäcksvägen,22,34
Reelinki,Relingen,4,43
Ribbingintie,Ribbingövägen,34,135
Riihikallionkuja,Ribergsgränden,2,16
Riihikallionpolku,Ribergsstigen,1,10
Riihikalliontie,Ribergsvägen,2,23
Rödje-Fantsin Tie,Rödje-Fantsvägen,2,46
Skutholminkaari,Skutholmsbågen,1,18
Sotilasmäentie,Soldatbackavägen,2,41
Sotungintie,Sottungsbyvägen,338,481
Suokuja,Kärrgränd,1,24
Susiraja,Varggränsen,1,116
Talosaarentie,Husövägen,199,283
Uusi Porvoontie,Nya Borgåvägen,2,394
Vanha Rajatie,Gamla Råvägen,1,48
Vikkullantie,Vikkullavägen,1,47
Villanella,,1,17
