street_fi,street_sv,lono,hino
Ahertajankaarto,,1,23
Ahmonrannantie,,14,46
Ahmontie,,3,37
Ahomäenkatu,,2,24
Aurankatu,,1,58
Eteläntie,,2,160
Haperokuja,,1,6
Haravankatu,,1,10
Haukisaarentie,,2,5
Honkakatu,,1,6
Ivalonkatu,,1,11
Jäniksenkatu,,1,24
Kaislakuja,,1,
Kaislatie,,1,16
Kanervapolku,,1,8
Kangaskuja,,2,13
Kangaslammintie,,1,40
Kannelkuja,,4,
Karpalokuja,,1,6
Katajakatu,,1,6
Kevelinkatu,,1,29
Kevelinkuja,,2,10
Kihmulankatu,,1,62
Kiviahonkatu,,1,30
Kivirannankuja,,6,13
Kivirannantie,,2,39
Koivukatu,,1,6
Kotikatu,,1,17
Kukkatie,,1,19
Kulmapolku,,4,10
Kumpulankatu,,1,7
Kuokankatu,,2,
Kuusikatu,,1,31
Kyntäjäntie,,1,16
Kärpänkatu,,2,12
Lakkakuja,,1,10
Lammenkaari,,1,11
Latukankatu,,4,10
Lehmuskatu,,1,39
Lepokankaantie,,8,8
Linkinkaari,,1,13
Linkinkatu,,2,7
Linkinkuja,,3,6
Linkinlahdenkatu,,2,16
Linkinniemenkatu,,2,35
Lippuniemenkatu,,2,9
Lippuniementie,,3,23
Lumikonkatu,,1,32
Lumpeenkuja,,1,5
Lähteentie,,1,16
Majavankatu,,2,31
Marjahaankierto,,1,72
Marjapolku,,2,6
Marjastajankatu,,1,19
Metsäläntie,,29,34
Minkinkatu,,1,7
Mustikkapolku,,1,8
Mäntypolku,,1,4
Mäntytie,,2,23
Nouvanlahdenkatu,,1,13
Nouvanlahdentie,,48,185
Näädänkatu,,1,10
Omakotitie,,38,59
Oravankuja,,1,8
Pajatinkatu,,1,13
Pajukatu,,1,5
Paloistenkatu,,3,25
Paloisvuorentie,,12,53
Pellervoisenkatu,,1,13
Petter Kumpulaisentie,,5,39
Petäjäpolku,,1,12
Pihlajakatu,,1,5
Piisaminkatu,,1,22
Puolukkapolku,,1,8
Pöllösenlahdenkatu,,1,28
Riihitie,,1,10
Rinteentie,,2,30
Rouskukuja,,1,6
Rusakonkatu,,1,20
Saarnikatu,,1,23
Sahintie,,,
Salakkakalliontie,,7,24
Sammalkuja,,1,13
Saukonkatu,,6,11
Saukonpolku,,13,
Sienestäjänkatu,,1,25
Siilinpolku,,1,3
Sirpinkaari,,2,52
Taatontie,,3,19
Taavetinkuja,,3,5
Tammikatu,,2,27
Tammikuja,,1,6
Tattikuja,,1,6
Tellervonkatu,,1,39
Tervakkokuja,,1,3
Teräskatu,,2,
Tunnelikatu,,1,45
Tuomikatu,,1,6
Tuumakatu,,1,
Tähtiniementie,,1,20
Töyrykatu,,3,6
Uotilanniementie,,56,135
Vemmelkuja,,3,
Venakkolahdenraitti,,5,13
Venakkoniemenkuja,,8,12
Venakkoniementie,,11,39
Venakontie,,4,9
Veneniementie,,8,10
Viikatteenkatu,,1,10
Virrankatu,,,
Yrittäjänkuja,,3,9
Yrittäjäntie,,1,15
