street_fi,street_sv,lono,hino
Annantie,,2,10
Emäntälänraitti,,1,10
Hannusentie,,54,57
Heinäkedontie,,15,
Ilmarintie,,4,61
Ilmotuntie,,10,285
Juvosentie,,35,
Kaarnakoskentie,,32,57
Kainolantie,,5,14
Kaislakuja,,3,
Kaunismäki,,3,5
Kitteläntie,,12,53
Kivismäentie,,2,30
Koivuahontie,,2,4
Korpimaantie,,7,60
Kotipolku,,9,80
Kotitie,,1,
Kumpukuja,,3,11
Kuoppalantie,,13,15
Kuoppamäki,,4,6
Kustintie,,3,26
Kuuslammintie,,3,21
Kyllikintie,,1,15
Kylmänen,,3,248
Kylmäsentie,,54,
Laukkalantie,,7,115
Lehtokuja,,2,8
Lehtoniementie,,8,16
Lintumäentie,,26,214
Lähdeojantie,,4,8
Lähdetie,,2,12
Länsirinteentie,,4,24
Mallastie,,1,6
Maunustenmäki,,32,
Meijeritie,,1,6
Metsänneidontie,,1,20
Muskunkuja,,2,8
Muskuntie,,5,26
Oivantie,,8,57
Paimelantie,,3,448
Pajutie,,1,22
Palokkaantie,,1,10
Palotie,,3,23
Peikkometsäntie,,18,39
Peikonaskel,,2,5
Peikonpolku,,1,10
Pelto-Eskolantie,,1,51
Pitkänsillantie,,7,402
Poikkipellontie,,68,74
Ponkantie,,1,6
Päivöläntie,,8,
Ratastie,,1,5
Riihikuja,,1,6
Riihitie,,1,6
Ropakonmäentie,,6,84
Simolantie,,2,55
Sipiläntie,,15,
Sivulantie,,26,
Suvipolku,,2,13
Söyriläntie,,1,30
Taikurintie,,3,70
Tommolankuja,,3,9
Tommolanpolku,,10,21
Tommolantie,,30,72
Turjantie,,1,6
Tynnyrimäentie,,4,57
Uimapolku,,1,9
Vaahteramäki,,1,17
Vesikansantie,,596,
