street_fi,street_sv,lono,hino
Aholanpolku,,15,59
Aholehdontie,,7,13
Ahvionsuontie,,24,148
Alasranta,,2,12
Ehdatoksentie,,8,97
Heposaarenpolku,,3,210
Heposuon Peltotie,,162,
Heposuonpolku,,10,70
Hirvenmäentie,,4,119
Huituntie,,22,
Hurukselantie,,1404,2056
Kahrinkangas,,27,
Kahrinmäentie,,3,219
Kultaanranta,,88,242
Lauttarannankuja,,10,30
Luhtasenranta,,3,26
Mammulanmäentie,,4,126
Martinkoskentie,,,
Myllypellontie,,13,27
Navarkalliontie,,,
Osolahdentie,,14,395
Ruokosuontie,,25,27
Sakkarantie,,27,332
Salonmäenpolku,,19,39
Salonmäentie,,16,84
Varkahontie,,,
Venehkorventie,,5,79
