street_fi,street_sv,lono,hino
Hakalanpolku,,1,7
Hallahuhdantie,,42,152
Hallitie,,1,12
Helavalkeantie,,1,11
Holmantie,,3,105
Huhmaromäentie,,10,231
Hyyppäräntie,,78,330
Hyytiäntie,,86,120
Härmälänbölentie,,5,29
Kalatie,,441,830
Kalkkimäentie,,,
Kalmankorventie,,520,920
Kappelinkulmantie,,10,79
Kierjärventie,,,
Kinturintie,,8,222
Kirkkotie,,1,28
Kivisaarentie,,34,263
Komisuonkaari,,71,180
Koskipurontie,,290,338
Kylmäkorventie,,110,140
Laitostie,,2,4
Lasikyläntie,,265,599
Lautelantie,,1,370
Lehtiniementie,,,
Leijasaarentie,,2,86
Linkinniementie,,28,152
Lohijoentie,,80,80
Luukontie,,1,12
Lähijoentie,,22,170
Metsolan Metsätie,,6,361
Metsätalontie,,1,7
Myllykaari,,115,
Myllykulmankaari,,12,477
Myllymäentie,,19,59
Nalkintie,,52,245
Nevatie,,100,
Nummenpääntie,,20,342
Nummilankuja,,33,124
Nummilantie,,,
Nummisuontie,,10,104
Nyypyölintie,,25,390
Oinasjärventie,,200,965
Ourulantie,,19,182
Paavontie,,2,5
Palmutjärventie,,14,138
Palmutsaarentie,,11,245
Peltolantie,,37,501
Peltoniemenraitti,,1,5
Peltoniementie,,,
Pikkupellontie,,1,5
Piruntaskuntie,,360,
Poikojantie,,,
Porvarinpolku,,1,15
Poste Restante,,,
Puistoraitti,,1,10
Pyysmäentie,,1,4
Pyölinkulmantie,,50,311
Pääskysmäenkuja,,1,
Rekijoentie,,919,1400
Riihipolku,,1,3
Ruusinahontie,,133,307
Röysynkulmantie,,54,379
Saarimäentie,,22,
Satakoskentie,,82,450
Sepäntie,,1,11
Sillanpääntie,,10,260
Silvantie,,55,81
Suomusjärventie,,120,784
Takalantie,,9,47
Takamaantie,,10,42
Takatalontie,,68,95
Tiilitehtaantie,,1,12
Tiilitie,,1,21
Torholantie,,1,35
Urhontie,,23,146
Vanhankyläntie,,2,123
Vuorelantie,,,
Vuorisalontie,,29,84
Vähänahvontie,,,
Yltäkylänkaari,,5,43
