street_fi,street_sv,lono,hino
Aleksintie,,7,51
Jäämerentie,,471,929
Karppasentie,,25,106
Kaupinerkintie,,6,16
Kissanranta,,43,51
Knuutinkierros,,3,31
Koivurannantie,,5,11
Kortenivantie,,109,
Kotikummuntie,,8,21
Kulmalankuja,,4,23
Lahontie,,7,15
Lammaskoskentie,,4,370
Mykäntie,,36,530
Niemelänmatintie,,33,45
Niemi-Niemeläntie,,90,199
Näräntie,,15,
Pohjantie,,17,23
Prakkulankuja,,4,
Prustintie,,6,
Pysäkkitie,,8,100
Rajalantie,,2,14
Rovaniementie,,552,1116
Ruottalantie,,5,
Vainiontie,,3,30
Viitakoskentie,,862,
Ylipääntie,,171,330
