street_fi,street_sv,lono,hino
Airokuja,,1,3
Alppilankuja,,2,11
Esanpiha,,1,6
Hahdenniementie,,2,8
Haikarintie,,11,150
Hannunpiha,,1,6
Heijolankuja,,1,15
Isovuorentie,,59,133
Jaakkolankatu,,1,14
Jarmonpiha,,1,13
Jarrilantie,,4,35
Jerenpiha,,1,7
Juolantie,,1,8
Juurikatu,,1,15
Jälsikuja,,1,8
Järviniityntie,,4,58
Kaanaanrannantie,,2,12
Kaanaantie,,4,104
Kajuuttakuja,,1,4
Kalasvahantie,,2,28
Kantokatu,,1,14
Kattelmäentie,,3,57
Katteluksentie,,5,19
Kerkkäkuja,,,
Keskikallionkuja,,1,7
Kivisniemenaukio,,1,3
Koivulanaukio,,2,4
Kokkakuja,,1,11
Kotilokuja,,2,
Kuminakatu,,2,21
Kumparekuja,,1,5
Kumputie,,18,28
Kynölänkatu,,2,29
Käpyahde,,1,25
Kääpäkuja,,1,4
Kölikuja,,1,9
Lahtikuja,,1,8
Lampitie,,1,16
Lehtikuja,,1,5
Louhelantie,,1,7
Mahlakuja,,1,8
Markonpiha,,1,6
Meriläntie,,22,24
Mikankuja,,1,8
Mikkolantie,,24,44
Nevakatu,,1,4
Nilakuja,,1,7
Notkelmapolku,,5,7
Notkotie,,1,3
Oksatie,,12,
Orkolantie,,1,196
Pahkakuja,,,
Peltokummunkuja,,3,8
Pihkakuja,,1,3
Pilkkipojanpolku,,2,4
Pitkäperäntie,,49,
Poijukuja,,1,4
Poste Restante,,,
Pursikatu,,2,11
Päiväkummunkuja,,2,6
Raimonpiha,,1,6
Rauhalankatu,,1,14
Rauhalankuja,,3,6
Ristijärvenkatu,,,
Ristijärvenkuja,,,
Rosmalankatu,,2,14
Ruokorannankatu,,1,13
Ruorikuja,,1,4
Sakunpiha,,4,
Satulavahantie,,5,15
Savikkakuja,,1,6
Silmukatu,,1,5
Soilikinkuja,,1,11
Solakuja,,3,11
Sommaronkatu,,1,24
Tallmonkatu,,2,18
Tallmonkuja,,3,10
Terhokuja,,,
Tomminkuja,,1,10
Torkkelintie,,4,40
Torppamaankatu,,3,40
Totkonmäenkatu,,1,
Tuohikuja,,1,17
Turhalantie,,10,
Tyvikuja,,1,6
Uhkurintie,,2,40
Urpukuja,,1,4
Vainionkuja,,16,
Vainiontie,,5,48
Vantontie,,8,188
Versokuja,,,
Vierikuja,,2,9
Villenpiha,,1,6
Vuotamankuja,,1,11
Vuotamantie,,1,34
Vähäniitynkatu,,4,11
