street_fi,street_sv,lono,hino
Annikintie,,1,5
Hirsimetsän Kerhotie,,6,
Hirsimetsäntie,,7,94
Ilmarisentie,,3,26
Juustilankatu,,1,13
Kelohongantie,,1,32
Kiveriönkatu,,21,85
Kivimäentie,,1,86
Korpikuusentie,,1,23
Kyllikintie,,1,19
Lemminkäisenkuja,,1,
Metsäpellontie,,10,59
Mäyränkatu,,1,7
Peurankatu,,1,7
Pohjanakanpolku,,1,30
Purokatu,,1,70
Soramäenkatu,,1,4
Suopuistontie,,3,34
Suovillakatu,,1,4
Sädekatu,,4,12
Teinintie,,4,
Viherlaaksontie,,1,30
Väinämöisentie,,2,
Yhdyskatu,,27,39
