street_fi,street_sv,lono,hino
Akkutie,Ackumulatorvägen,1,30
Alppikylänkatu,Alpbygatan,1,37
Alppikylänkuja,Alpbygränden,1,13
Alppikyläntie,Alpbyvägen,2,9
Autotallintie,Garagevägen,1,41
Haukkakatu,Falkgatan,1,15
Haukkakuja,Falkgränden,1,4
Haukkatie,Falkvägen,,
Hevosmiehenkatu,Hästkarlsgatan,1,13
Hevosmiehenkuja,Hästkarlsgränden,1,4
Huokopolku,Drågstigen,1,
Huokotie,Drågvägen,3,
Jaakobintori,Jakobstorget,1,
Jakomäenaukio,Jakobackaplanen,1,10
Jakomäenkuja,Jakobackagränden,1,5
Jakomäenpolku,Jakobackastigen,1,11
Jakomäentie,Jakobackavägen,1,34
Jarrutie,Bromsvägen,1,14
Jäähdytintie,Kylarvägen,1,34
Kaadekuja,Sluttgränden,1,4
Kaasutintie,Förgasarvägen,1,33
Kaivantokuja,Grävgränden,2,6
Kalteenkuja,Sluttningsgränden,1,
Kalteenpolku,Sluttningsstigen,3,
Kalteentie,Sluttningsvägen,2,4
Kankarepolku,Hympelstigen,1,17
Kankaretie,Hympelvägen,1,11
Kengityssepänpolku,Hästskosmedsstigen,2,6
Kolupolku,Stenhölsterstigen,1,10
Kolurinne,Stenhölsterbrinken,1,
Kytkintie,Kopplingsvägen,1,56
Kyytimiehenkatu,Skjutsbondegatan,1,26
Kyytimiehenkuja,Skjutsbondegränden,1,4
Laukkukuja,Väskgränden,2,8
Louhikkokuja,Hölstergränden,1,7
Louhikkopolku,Hölsterstigen,1,3
Louhikkotie,Hölstervägen,1,20
Luiskatie,Halkvägen,8,
Maratontie,Maratonvägen,35,50
Mikontie,Mikaelsvägen,,
Mätästie,Tuvvägen,1,5
Orkotie,Skårvägen,4,
Peiponkatu,Bofinksgatan,1,10
Peipontie,Bofinksvägen,,
Pitsinvirkkaajankatu,Spetsvirkargatan,1,18
Purilaskuja,Slapgränden,1,
Rattitie,Rattvägen,1,32
Reppukatu,Ränselgatan,1,17
Reppukuja,Ränselgränden,1,8
Repputie,Ränselvägen,1,
Rinnepolku,Brantstigen,1,4
Somerikkokuja,Klapperstensgränden,1,
Somerikkopolku,Klapperstensstigen,5,
Somerikkotie,Klapperstensvägen,2,8
Suurmetsäntie,Storskogsvägen,4,16
Säkkikatu,Säckgatan,1,27
Säkkitie,Säckvägen,4,
Tattariharjuntie,Tattaråsvägen,41,63
Tattarikatu,Tattargatan,1,13
Tattarisuontie,Tattarmossvägen,1,32
Tattaritie,Tattarvägen,3,13
Telttakuja,Tältgränden,1,3
Tuulilasintie,Vindrutevägen,1,31
Vanhapolku,Gamlastigen,3,
Vuorensyrjä,Bergssidan,1,8
Välipolku,Mittstigen,1,4
