street_fi,street_sv,lono,hino
Aapronmäentie,,60,72
Ahmatie,,46,132
Aholantie,,12,26
Ahomäenkatu,,3,
Ahotie,,20,
Alakatu,,3,10
Ampumatie,,39,74
Asemakatu,,3,30
Asemanraitti,,1,3
Eilatinkuja,,1,3
Esikkokatu,,2,16
Etätie,,69,
Haavikontie,,51,141
Hakapolku,,20,22
Halkolantie,,9,148
Harjulankatu,,1,16
Harjuntie,,18,
Haukitie,,4,50
Haukkavuorenpolku,,11,
Haukkavuorentie,,23,245
Hautausmaankatu,,3,
Heikkarinpolku,,6,16
Heikkarintie,,2,218
Heinäpellontie,,35,180
Hepoharjuntie,,47,171
Hiekkahaudantie,,20,34
Hinkantie,,22,77
Hinkkasennotkontie,,16,46
Hivelinnotkontie,,15,68
Hivelinnurmentie,,29,
Honkatie,,44,46
Hynnintie,,120,
Hytintie,,5,73
Ilmarinkatu,,2,20
Iltaruskonkatu,,1,
Innasennurkka,,,
Jokelantie,,90,
Jorosenjälki,,8,
Juholankatu,,1,12
Junkkarintie,,45,411
Jussinnotkontie,,15,45
Jäniksenkärsäntie,,193,
Järvitie,,6,30
Kaatrasenpolku,,96,157
Kaivokatu,,1,16
Kaljusenkyläntie,,7,811
Kalliorannantie,,27,
Kanervakuja,,3,6
Kangaskoskentie,,3,220
Kangaslammentie,,49,301
Kankaankatu,,2,76
Kankaanrinnantie,,18,146
Karhunkukantie,,100,
Karjalantie,,2762,3482
Karjamaantie,,40,60
Karpalokatu,,1,6
Kaunelantie,,5,27
Kaunismäentie,,7,11
Kenkäkuja,,1,3
Kennäintie,,11,27
Kenraalintie,,1,
Kielokuja,,1,8
Kirkkokatu,,1,
Kivimäentie,,10,67
Koantauksentie,,35,37
Koitsanlahdentie,,,
Koivutie,,61,115
Kokkotie,,24,50
Kokkovaarantie,,37,73
Konkalammentie,,50,
Kontrontie,,18,48
Korjontie,,17,28
Kortteentie,,80,
Kotikatu,,1,16
Kotikuja,,2,
Kuikantie,,71,85
Kulkuskatu,,5,35
Kulmakatu,,2,15
Kulmakuja,,1,
Kummunkatu,,2,8
Kurunkaari,,4,6
Lahnasentie,,101,121
Lakkakuja,,1,
Lammasmäentie,,2,32
Lauhalammentie,,252,280
Lautakankaantie,,53,
Lavasuontie,,31,130
Lehmuskatu,,1,19
Lehtolantie,,1,51
Leikkikuja,,3,
Lepänlahdentie,,12,235
Lopotinkatu,,3,14
Luokkikatu,,3,15
Luotolammentie,,18,52
Lähdekatu,,1,10
Lännentie,,2,18
Makkaravuorentie,,45,
Mansikkamäentie,,25,125
Marja-Liisan Katu,,5,
Matarpolku,,69,85
Matomäenkatu,,3,21
Merkkitie,,11,
Mertaniementie,,1,431
Mertavuorentie,,2,8
Mesimarjankatu,,1,16
Metsäpirtinkatu,,1,7
Moisiotie,,2,30
Mustantie,,88,100
Mustikkakatu,,2,
Mustikkapolku,,2,
Mutalammentie,,64,70
Mäkihaankatu,,1,6
Mäkikatu,,2,10
Mäkilammentie,,62,160
Mäkiänkiläntie,,1,10
Mäntylammentie,,83,221
Nilatsuntie,,15,103
Notkokuja,,2,
Nurmimäenkatu,,3,5
Näpinmäenkatu,,2,4
Ometantie,,2,6
Opotantie,,3,103
Oravakatu,,3,8
Paavonniementie,,157,188
Pajakuja,,2,7
Palotie,,34,98
Pankkikatu,,1,3
Peipontie,,9,74
Peltolantie,,24,26
Petritsanvaarantie,,25,245
Petäjikönkuja,,7,
Pienseläntie,,2,61
Piikkartie,,2,45
Pitkäjärventie,,14,537
Pitkäntie,,15,44
Polvisentie,,13,241
Portinmäentie,,40,
Portsankatu,,2,7
Poste Restante,,,
Puistokatu,,2,4
Punasvaarantie,,17,213
Puolamäentie,,11,31
Puolukkakatu,,1,6
Puutie,,24,26
Päivärinteentie,,17,31
Päivötie,,10,13
Rajanotkontie,,15,95
Rantalankatu,,1,12
Ratahaudantie,,15,25
Ratamokuja,,1,8
Ratamäentie,,45,71
Rautsaarentie,,60,91
Ravannontie,,30,78
Ravikankaantie,,5,14
Ravitie,,2,4
Reinikaisenkatu,,1,37
Revonharjuntie,,8,24
Revontie,,5,45
Riitatie,,144,148
Rinnetie,,5,44
Ritakoskentie,,21,300
Roihankatu,,1,23
Ruopiontie,,24,26
Saarilammenmäentie,,74,76
Saarilammentie,,73,79
Saarilampi,,1,
Salmenkankaantie,,44,
Salmenraitti,,2,29
Salmentie,,24,104
Saniaiskatu,,3,13
Saniaiskuja,,1,6
Sarajärventie,,23,1250
Saratie,,43,75
Saunalammenpolku,,7,21
Saunalammentie,,31,157
Saunasopentie,,51,276
Seppätie,,31,109
