street_fi,street_sv,lono,hino
Ahde,,1,4
Ainolankaari,,1,9
Airokuja,,1,11
Alatuhdonkuja,,2,4
Alvettulanmutka,,1,29
Ansaritie,,3,6
Apilapolku,,10,32
Arvinkuja,,3,14
Auratie,,1,42
Daaliatie,,1,6
Eemelinkuja,,1,8
Eräpälkäneentie,,4,42
Freesiatie,,1,6
Haasia,,1,4
Halisenmutka,,2,27
Hallikkalanmutka,,2,33
Hanhikki,,1,6
Hankainkuja,,2,
Harakkaranta,,1,9
Hauhontie,,2,40
Herttakaksikko,,1,12
Hieskoivuntie,,1,11
Hirvenkello,,1,20
Hirviranta,,2,8
Hirvirinne,,1,27
Huhtalahdentie,,4,27
Humppakuja,,1,6
Huuhkajantie,,1,20
Hämeenlahdentie,,2,33
Hämeenpohjantie,,3,25
Iltarannantie,,1,7
Isokatu,,1,28
Isokuja,,1,14
Isokönkä,,4,29
Jenkkakuja,,1,17
Jokivarrentie,,1,14
Jyrä,,1,16
Kaarikuja,,1,8
Kakkospesänkatu,,2,
Kammintie,,2,8
Kangasvuokko,,1,28
Karhitie,,4,16
Karhunlaukka,,1,9
Karikkorinne,,4,6
Kariniementie,,1,38
Kartanonranta,,1,5
Kekkolantie,,11,31
Keltavuokko,,1,6
Keskisentie,,1,13
Ketunleipä,,1,20
Kippo,,1,6
Kiulu,,1,12
Kivikkokuja,,2,9
Kivipelto,,1,5
Kokkakuja,,2,
Kolmospesänkatu,,1,6
Kolotie,,1,8
Konkelotie,,1,6
Kopparinkatu,,1,6
Krookustie,,1,6
Kuhilas,,1,3
Kullerontie,,1,4
Kuokkalantie,,,
Kuokkasenmutka,,2,18
Kurjenjalka,,1,
Kurjennokka,,1,11
Kurjenpolvi,,2,20
Kylmänorontie,,1,29
Lahtotallinmutka,,2,20
Laitikkalankuja,,1,6
Laitikkalanmutka,,3,
Lamminmutka,,1,17
Lampitie,,2,18
Lana,,3,6
Lapakuja,,2,
Lehdokintie,,2,17
Lehtorannantie,,2,24
Leinikintie,,1,
Lepokaari,,132,147
Liattulankuja,,2,6
Liitukuja,,4,
Lilja,,1,8
Luokki,,1,5
Länkitie,,1,4
Masonmutka,,1,28
Masonperä,,4,6
Masonrinne,,2,30
Melakuja,,1,9
Metsäraivio,,1,16
Metsätie,,3,22
Muurarintie,,1,28
Mäntyniementie,,3,26
Mäystintie,,2,28
Naattiantie,,1,74
Nauttionpolku,,5,
Nauttionraitti,,1,26
Nurmilaukka,,2,16
Näsiäntie,,2,4
Ojalantie,,1,
Orvokki,,1,7
Palstatie,,2,8
Patikka,,1,7
Patteritie,,1,
Pekanpatama,,1,14
Pellonreuna,,1,6
Peltoniementie,,1,6
Perälaudankuja,,2,10
Peräpelto,,1,6
Piikki,,1,3
Pikkukönkä,,1,15
Pirttimäentie,,2,37
Pohjanaho,,1,14
Pohjanlahdentie,,1,30
Pohjantie,,1,39
Polastie,,3,23
Polkkakuja,,1,5
Polttolinja,,1,39
Porkka,,3,
Puutarhanranta,,5,
Rahulankuja,,1,17
Raivionmutka,,1,19
Raivionsuntti,,2,10
Raiviontie,,6,
Rannantie,,1,15
Rauhaniementie,,3,7
Rekitie,,1,30
Rekoolikatu,,1,25
Reunapolku,,1,131
Riihimäentie,,4,
Rimpi,,1,12
Rinnus,,1,4
Ristikiventie,,2,28
Ruoholaukka,,2,10
Ruulahdenpolku,,,
Ruulahdentie,,3,16
Ruusutie,,54,117
Rytmikuja,,1,8
Ryytipolku,,2,6
Räpylä,,3,
Saaranpolku,,1,10
Saarikonkatu,,1,9
Sahra,,1,6
Salmela,,,
Salmirannantie,,1,9
Samulinranta,,1,48
Saunatie,,33,50
Sauva,,1,3
Siltakatu,,15,25
Sinivuokko,,1,8
Sippulantie,,28,69
Sompa,,1,4
Sorsapolku,,51,53
Soutajantie,,1,22
Suksipajantie,,2,18
Sulkulantie,,4,36
Sulkurannantie,,85,129
Sulkutie,,4,31
Survontie,,15,46
Suuruspääntie,,1,20
Syöttäjänkatu,,1,10
Sääksmäentie,,3,42
Tahkonkaari,,,
Tahvosentie,,5,32
Takkapolku,,3,13
Talvikki,,1,19
Tangokuja,,1,4
Tanhukaari,,1,47
Tappikuja,,1,8
Teuroontie,,1,10
Tikankolo,,1,12
Tikanmetsätie,,3,30
Tikanpesä,,1,20
Tikantie,,1,25
Toritie,,1,29
Tuomaantie,,2,9
Tuunasentie,,1,5
Tykkikalliontie,,2,13
Uimarannantie,,1,16
Uittamonkuja,,1,6
Valkovuokontie,,2,9
Valssikuja,,1,6
Valtikka,,1,11
Vanhan Vaskontie,,1,6
Vasakuja,,1,7
Vaskonmutka,,1,11
Vaskonperä,,1,9
Vaskonrinne,,1,7
Vaskontie,,2,34
Vihertie,,3,9
Visakoivunkuja,,4,10
Vitsiälänkuja,,4,6
Vähäkuja,,1,17
Ykköspesänkatu,,1,6
Ylätuhdonkuja,,1,12
Äestie,,2,14
Äijälänrannantie,,1,34
