street_fi,street_sv,lono,hino
Eräsalontie,,69,
Heikinpirtintie,,13,91
Hennontie,,39,
Herttuantie,,16,213
Hiiliniementie,,26,80
Honkalahdentie,,21,45
Joensuunnokka,,45,65
Joensuuntie,,1,106
Jokelantie,,50,189
Juuriniementie,,1,548
Kaijansaarentie,,8,10
Kallioisentie,,3,45
Kanteluksentie,,77,690
Kanteluslammintie,,6,483
Karkauslammintie,,7,31
Karkaustie,,1,11
Kauhajärventie,,69,269
Kilttihaantie,,3,105
Kivijärventie,,2,72
Knuutilantie,,5,155
Koivulantie,,6,50
Korteniementie,,270,
Kukkoharjuntie,,392,396
Kyynäräntie,,22,125
Lamminrannantie,,,
Lehtimäentie,,5,77
Leppäahontie,,9,53
Levoniementie,,21,135
Liesjärventie,,456,1378
Lintumaantie,,2,483
Mertanokantie,,146,240
Metsäkouluntie,,27,93
Muorihuhdantie,,2,120
Mustijoentie,,33,35
Mäntylänkuja,,28,36
Niittupiirintie,,7,594
Nummitie,,2,
Nuottakuja,,17,41
Pujotöyrääntie,,3,48
Riimalantie,,10,502
Soukkalahdentie,,35,59
Soukontie,,17,119
Suojoentie,,446,790
Suojokihaarantie,,49,165
Syrjäläntie,,9,248
Tukkilahdentie,,6,82
Vanajasuontie,,6,10
