street_fi,street_sv,lono,hino
Arokero,,,
Astelintie,,1,
Haapaharjuntie,,7,185
Hirvasvaara,,3,
Huhanniemi,,1,
Huttu-Ukko,,2,14
Huttujärventie,,,
Isokuru,,2,4
Järvenperäntie,,3,7
Kaarnatie,,1,6
Kajopolku,,,
Kallunkuja,,,
Kammitie,,8,
Kappelitie,,2,4
Karhunlammentie,,,
Katajapolku,,1,20
Kerontie,,1,3
Ketunkaarto,,,
Kiehistie,,2,8
Kiimaselänlenkki,,13,19
Kimmeltie,,,
Kirnutie,,2,9
Kiviniemi,,8,8
Kortekankaantie,,4,46
Korteniemi,,8,
Kotatie,,1,11
Kuksatie,,2,13
Kultahipuntie,,1,9
Kultakeronkatu,,2,34
Kuusenkierto,,15,17
Kuusiranta,,3,
Käärmepolku,,2,21
Laakakero,,4,10
Lahtelantie,,,
Lampiokuru,,1,12
Lapinmuisto,,2,
Louetie,,5,
Luontotie,,1,
Luostontie,,1160,1160
Mairijoki,,,
Mairivaarantie,,14,
Messurinki,,4,92
Metsäkuru,,1,6
Metsämaantie,,17,31
Moottorimaja,,,
Mäntyharjuntie,,2,10
Nilatie,,7,
Näädänmutka,,6,8
Näätäharju,,10,
Oravanranta,,8,37
Pankamaa,,10,
Pesäpolku,,1,15
Pettäjäntie,,10,
Piipolku,,,
Polartie,,6,14
Polkutie,,,
Pyhähuhdantie,,1,16
Pyhäjärvi,,13,81
Pyhäkuru,,5,
Pyhäntie,,563,2037
Pyyntipolku,,5,
Rahkatie,,5,9
Rajaojantie,,2,
Rentukkakuja,,8,
Ruokotie,,1,5
Sadetie,,,
Sateenkaaritie,,3,
Satumaantie,,,
Saukkoaavantie,,2,2
Sienipolku,,1,3
Siulanvierustie,,28,
Siulatie,,3,8
Soutajankankaantie,,23,
Soutajanlammentie,,246,
Soutajanrannantie,,4,6
Suopursumutka,,,
Sädetie,,1,9
Tapiontie,,4,10
Teerenkieppi,,1,
Teuvontie,,8,
Tunturilahenkangas,,1,9
Tunturimajantie,,14,
Tuohiharju,,2,6
Tuurakoivikko,,20,
Ukonhattu,,1,7
Ukonkero,,2,
Urakkahaara,,1,
Uusipalo,,1,16
Uutuntie,,18,62
Vaadinhaara,,2,
Varsitie,,2,
Vasanhaara,,2,
Vitsa-Aavantie,,10,10
Vuonelo,,5,
Vuonnoksenpalontie,,1,6
Vuotkunmutkantie,,2,27
Vuotturaippa,,1,13
Ylämaankieppi,,4,
