street_fi,street_sv,lono,hino
Hietarannankuja,,1,131
Hillosensalmentie,,900,1136
Hillosensalmi,,156,
Iso Marjosaari,,2,264
Jurvansaari,,,
Kaatiosaari,,,
Kannuslammentie,,256,
Kariniemenpolku,,,
Kauppilantie,,11,32
Kinansaarentie,,1,205
Kinansaari,,195,1215
Kintunsaari,,1,
Kokonsaari,,23,
Kortteenlahdentie,,6,163
Kotkanpolku,,17,47
Kärkilahdentie,,59,69
Lapinniementie,,9,208
Laurinpääntie,,36,72
Loukkupolku,,8,24
Murjanlahdenpolku,,29,
Mutalahdentie,,15,59
Mäntysaari,,15,111
Pajusaari,,,
Penttilahdentie,,37,51
Penttisaari,,4,
Petäjäniementie,,6,18
Pienet Marjosaaret,,80,
Pieni Pyssysaari,,10,
Piisaari,,10,
Pulsanlahdentie,,1,115
Pyssysaari,,,
Rajasaarentie,,15,
Repoveden Lehtisaari,,63,
Repovedentie,,2,119
Riuttantie,,,
Suvirannantie,,43,59
Teininiementie,,15,40
Ukonniemenpolku,,92,401
Viinapääntie,,29,
Voikoskentie,,14,291
Vuohenkalliontie,,39,51
Vääräpääntie,,105,228
