street_fi,street_sv,lono,hino
Jaakonkatu,Jaakkogatan,1,3
Kannikkokuja,Stubbmarksgränden,3,12
Kannikkotie,Stubbmarksvägen,3,8
Keltakuja,Gulgränden,3,11
Kivimäenkuja,Stenbackagränden,2,6
Kivimäentie,Stenbackavägen,1,22
Kivivuorenkuja,Stenbergsgränden,1,5
Kivivuorentie,Stenbergsvägen,2,12
Koivikkorinne,Björkdungsbrinken,2,8
Koivikkotie,Björkdungsvägen,1,25
Kukinkuja,Kuggränden,2,14
Kukintie,Kuggvägen,1,14
Laajakorvenkuja,Bredkärrsgränden,2,10
Laajametsänkuja,Bredskogsgränden,4,6
Laajaniitynkuja,Bredängsgränden,1,5
Laajaniityntie,Bredängsvägen,1,12
Laajavuorenkuja,Bredbergsgränden,1,12
Laajavuorenrinne,Bredbergsbrinken,3,6
Laajavuorentie,Bredbergsvägen,1,5
Lintukallionkuja,Fågelbergsgränden,1,9
Lintukallionrinne,Fågelbergsbrinken,1,7
Lintukalliontie,Fågelbergsvägen,1,17
Martinkyläntie,Mårtensbyvägen,19,
Martinlaaksonkuja,Mårtensdalsgränden,2,2
Martinlaaksonpolku,Mårtensdalsstigen,4,14
Martinlaaksontie,Mårtensdalsvägen,1,42
Martinpolku,Mårtensstigen,2,12
Metsikkötie,Skogsdungsvägen,1,29
Monsaksenkuja,Monsasgränden,1,11
Monsaksenraitti,Månsasstråket,,
Monsaksenrinne,Monsasbrinken,3,13
Myllymäenkuja,Kvarnbackagränden,,
Myllymäentie,Kvarnbackavägen,1,12
Myllynkivenkuja,Kvarnstensgränden,1,8
Raappavuorenkuja,Skrapbergsgränden,1,10
Raappavuorenpolku,Skrapbergsstigen,1,
Raappavuorenreuna,Skrapbergsliden,2,8
Raappavuorenrinne,Skrapbergsbrinken,1,
Raikukuja,Skallgränden,1,14
Raikurinne,Skallbrinken,1,
Raiviosuonmäki,Rödjekärrsbacken,2,7
Raiviosuonrinne,Rödjekärrsbrinken,2,
Ratastie,Hjulvägen,2,
Ruskokuja,Brungränden,2,11
Sanomakulma,Tidningsvinkeln,2,
Sinikuja,Blågränden,1,8
Valkotie,Vitvägen,1,14
Viherkuja,Gröngränden,1,7
Vihertie,Grönvägen,1,68
Voimalantie,Kraftverksvägen,2,16
