street_fi,street_sv,lono,hino
Aittapellontie,,1,7
Alangonranta,,15,
Alangontie,,2,22
Alhonkankaantie,,4,27
Alikartanontie,,1,22
Ameriikantie,,45,306
Antintie,,4,42
Apilatie,,1,14
Auratie,,,
Esikontie,,3,8
Eskolanraitti,,7,14
Eskolantie,,3,6
Eskontie,,1,61
Etu-Ameriikantie,,80,247
Gelperintie,,5,29
Granvikintie,,119,
Hakkiluodontie,,6,85
Hakkiluoto,,,
Hanhikintie,,1,24
Hankimaansuora,,,
Hankimaantie,,12,285
Heisitie,,1,11
Hiisipellontie,,1,
Hopeapajutie,,1,12
Ihantolanpiha,,,
Ilkantie,,6,95
Ilomäentie,,2,44
Ilpontie,,12,
Inderoorintie,,155,
Isohaantie,,2,6
Isomännyntie,,6,80
Jouhisarantie,,4,
Jussinpolku,,2,10
Kaarluodonpolku,,3,
Kaarluodontie,,2,31
Kanukanpolku,,18,
Kanukantie,,1,22
Kastikantie,,,
Katajatie,,1,19
Katiskalahdentie,,153,177
Kaunokintie,,1,14
Kestinkuja,,1,57
Kirkkokankaantie,,112,464
Koivukummunpolku,,,
Koppelotie,,2,23
Koripajutie,,6,16
Korkeakarintie,,10,22
Koskisentie,,9,29
Kotokarintie,,17,
Kotopiha,,1,5
Koulunmutka,,14,111
Kuravarpaantie,,13,29
Kuuminainen,,1,
Kuuminaistentie,,1,359
Kuusamantie,,1,39
Kylänlaita,,2,16
Kylänpääntie,,129,131
Kärsämöntie,,1,12
Lahtilantie,,1,
Langsannantie,,62,197
Laurilantie,,9,73
Lehdokintie,,1,17
Lehtikuusentie,,2,12
Lehtipiha,,2,6
Lehtisentie,,2,18
Lehtitie,,5,15
Leinikintie,,1,15
Leppäkorventie,,1,18
Lohikarintie,,5,30
Lumimarjantie,,1,24
Majakulmantie,,41,61
Makholma-Majantie,,7,109
Makholmantie,,22,695
Malspiikkitie,,20,
Marjakuusentie,,1,15
Markkulantie,,4,149
Mataratie,,1,25
Merividankuja,,,
Merividantie,,,
Metsäkuja,,,
Metsäkuusentie,,1,36
Metsäläntie,,1,18
Metsämajantie,,8,17
Mettäläntie,,3,67
Miilupolku,,12,24
Mistakantie,,1,36
Morsikontie,,,
Myllymäenraitti,,2,47
Myllyraitti,,10,86
Natatie,,1,6
Niementie,,217,477
Niinipuuntie,,1,35
Niittykorventie,,14,40
Nousiontie,,11,23
Näsiäntie,,11,34
Nätkelmätie,,1,9
Nääsintie,,6,
Ojalantie,,5,72
Oksankuja,,4,
Orapihlajantie,,1,9
Orvokintie,,1,16
Paarnoorinkuja,,1,7
Paarnoorinraitti,,4,50
Paarnoorintie,,3,343
Paatsamantie,,1,24
Pajutie,,3,9
Palorannantie,,5,65
Pensasmäentie,,2,27
Pietniementie,,1,78
Pietniemi,,,
Pihlavaluodontie,,43,216
Pimeämetsäntie,,1,14
Pirholantie,,19,40
Pirttiluodontie,,2,141
Preiviiki,,,
Preiviikin Rantakuja,,1,100
Preiviikintie,,358,562
Pursiaisentie,,5,19
Pussitie,,6,14
Pyyholmantie,,3,25
Pähkinäkuja,,1,29
Päivärinteentie,,89,217
Pörkkinäistentie,,1,10
Raitolammintie,,4,26
Rantahaanpolku,,14,30
Rantasapintie,,,
Ratamopiha,,1,10
Rentukantie,,1,24
Ruusumarjatie,,1,26
Ruusupiha,,,
Ruusureuna,,,
Ruusutie,,1,13
Salokankaantie,,20,43
Salovainiontie,,1,36
Sammaltie,,1,9
Saniaisentie,,1,20
Santaperäntie,,,
Sauniopiha,,1,10
Sauramontie,,1,12
Seljantie,,1,36
Selkkiventie,,15,114
Suvitie,,,
Syreenintie,,1,24
Takinoorintie,,33,45
Tatarpiha,,1,7
Timperinkuja,,14,32
Tuomelanpolku,,2,6
Tuomitie,,1,33
Tyrnintie,,5,20
Tähkätie,,1,46
Törnikarintie,,2,22
Vaistomaantie,,4,46
Vanha Raumantie,,95,894
Vanhakartanontie,,11,38
Vanhalehdontie,,1,86
Vasikkarintie,,58,244
Venerannantie,,9,13
Viasvedentie,,4,556
Viasvesi,,,
Vilukonpiha,,,
Vilukontie,,,
Virnatie,,1,13
Vuokontie,,1,18
Välimaanraitti,,5,
Willmanintie,,12,50
Yli-Hannulantie,,2,95
Ylä-Laurilantie,,,
