street_fi,street_sv,lono,hino
Aasamaantie,,19,237
Aatunkallio,,59,98
Ahaistentie,,77,378
Ahorannantie,,9,102
Ahtolantie,,13,113
Ahvenprantti,,25,51
Akankalliontie,,26,63
Alakyläntie,,11,19
Alangontie,,12,32
Ammevuorentie,,70,178
Apulanpolku,,1,7
Arakelintie,,33,37
Arolantie,,22,132
Asutustie,,875,
Eerontie,,1,7
Eskolantie,,9,55
Fallinmäki,,17,19
Fallinranta,,20,44
Forsinpää,,2,19
Graniittitie,,8,55
Haakanniemi,,20,90
Haapatie,,2,10
Haarannantie,,1,125
Hakalanranta,,14,92
Hakalanvuori,,61,97
Hakkenpää,,,
Hakkenpäänraitti,,8,127
Hakkenpääntie,,43,819
Hakotie,,47,68
Halkkenunkiventie,,52,66
Hannulantie,,11,150
Harakvuori,,27,37
Harmaarannantie,,6,182
Hasulantie,,7,130
Haukluoto,,,
Heikinkari,,,
Heikinkarintie,,16,24
Heikkiläntie,,13,35
Heinlahti,,63,105
Helolantie,,8,14
Helsinginniemi,,,
Helsinginranta,,,
Helsingintie,,3,762
Hermulantie,,64,91
Hilloistentie,,20,171
Hirvipolku,,23,
Huitilantie,,18,123
Hurunkorventie,,1,122
Hussintie,,14,90
Huudonpolku,,15,27
Huukaistentie,,14,39
Hylkilänranta,,9,95
Hylkiläntie,,15,171
Häntäläntie,,30,63
Härjänhäntä,,107,118
Hööholmantie,,15,
Höölholmantie,,15,31
Ihattulanranta,,,
Ihattulantie,,1,420
Inkerannantie,,14,36
Isorannantie,,9,33
Jaakonplassintie,,3,139
Juho Rannikontie,,20,
Juntinpolku,,42,
Järppiläntie,,64,141
Järvenpääntie,,9,104
Jääkorvontie,,161,199
Kaasavuori,,96,112
Kahiluodontie,,19,703
Kaidanniemi,,52,72
Kaitainen,,,
Kaitaistentie,,22,141
Kaitarannantie,,9,
Kalarannantie,,6,181
Kalastajatorpantie,,28,49
Kalliokuja,,1,7
Kamarinporsto,,9,15
Kapkarintie,,38,74
Karinpääntie,,8,61
Karirannantie,,9,93
Karjamaantie,,30,302
Kaustiontie,,2,189
Keltingintie,,12,136
Keräsaari,,,
Keskitie,,,
Keskustie,,1,16
Ketarsalmentie,,13,29
Ketolantie,,28,
Kintasniemi,,9,48
Kippuratie,,22,36
Kirklukuntie,,2,40
Kirkrannantie,,22,138
Kiukaanlahti,,73,107
Kivikari,,94,
Kivipihantie,,35,39
Kivirannantie,,28,36
Klupinniemi,,40,93
Knuutilantie,,1,10
Koirankari,,5,168
Koivistontie,,19,53
Koivulantie,,12,
Koivuniementie,,97,105
Koivutie,,1,6
Kojukarintie,,50,58
Kokonvuorentie,,42,86
Kolkanvuori,,2,86
Kommontie,,53,114
Kontinpääntie,,40,137
Korpelantie,,13,45
Korpivuorentie,,19,84
Korvenniementie,,145,
Korvenniemi,,91,152
Korventie,,7,193
Kotilahdentie,,42,54
Kotilantie,,3,24
Kouvoistentie,,57,328
Kräänäntie,,17,219
Kuljuntie,,43,63
Kulontie,,19,69
Kummilantie,,78,169
Kumpelinlahti,,8,36
Kunholmintie,,3,176
Kurjalantie,,3,115
Kusilaiskari,,10,73
Kustavintie,,18,825
Kutkumaantie,,447,555
