street_fi,street_sv,lono,hino
Ahmavaarantie,,202,341
Alahyössingintie,,20,188
Franttilantie,,5,18
Haapakoskentie,,47,
Hakkaraisentie,,95,
Haukitie,,26,34
Heikkisentie,,10,256
Hirvikummuntie,,1,
Honkasenkuja,,3,31
Honkasentie,,,
Itäpuolentie,,3870,4140
Juusolantie,,15,27
Kestalontie,,3,54
Koivulantie,,17,
Koivuntie,,8,196
Kuoppatie,,1,
Lillebergintie,,18,
Narkauskummuntie,,3,317
Nelostie,,3312,4283
Niemeläntie,,28,
Ojalantie,,3,36
Onnelantie,,10,
Palokärkitie,,27,53
Peräsuolijoentie,,80,645
Pirtintie,,17,
Poliisintie,,1,27
Posiontie,,8,
Pumpputie,,2,18
Pyörätie,,10,16
Pöyryntie,,2,10
Rannantie,,9,163
Reutuaapa,,6,909
Salontie,,14,40
Suolijoentie,,10,2026
Tammelantie,,4,19
Torpankoskentie,,3,
Vaihdetie,,6,8
Vammantie,,8,32
Ylipää,,,
Ylärunkauksentie,,24,551
