street_fi,street_sv,lono,hino
Aaltola,,,
Alasivulantie,,2,4
Annikintie,,1,7
Ansaharjuntie,,2,34
Anttilantie,,1,37
Auma-Ahontie,,394,394
Betonitie,,1,
Eetunkuja,,2,10
Elmerikuja,,3,
Halmesaarentie,,14,200
Harjulantie,,1,7
Harsunkankaantie,,5,25
Hautamäki,,,
Hiljalankuja,,10,
Hiljalanpolku,,1,
Hirvikankaantie,,11,
Hokkalantie,,16,88
Hokkasenahontie,,75,175
Honkalehdontie,,1,234
Honkarinteentie,,1,12
Honkasentie,,2,8
Honkatie,,1,3
Huumarkankaantie,,37,83
Hyvänperäntie,,1,5
Hämäläinen,,,
Jukantuvantie,,19,21
Jyväskyläntie,,11,1015
Järvenpää,,,
Kaasisenmäentie,,25,83
Kainulantie,,4,18
Kallentie,,2,9
Kalliorannantie,,3,82
Kaltiantie,,6,
Kartanontie,,3,5
Kaunistontie,,3,77
Kauramaantie,,15,25
Kirkonkylä,,,
Kiventie,,1,15
Kivikonkuja,,11,19
Kivirannantie,,1,5
Koivulantie,,3,7
Koivurannantie,,4,8
Kokko,,,
Kokkolantie,,39,1253
Kolokkosaarenkuja,,8,
Koskenkuja,,6,
Koskimäentie,,30,134
Koskimäki,,,
Koskirinteentie,,40,252
Kotkankuja,,3,5
Kotkanniementie,,4,
Koulutie,,2,4
Kyyjärvi,,,
Lamminjärventie,,4,144
Lasimestarintie,,3,9
Laurintie,,1,5
Lehtisaarentie,,5,83
Lehtomäentie,,3,15
Lehtoniementie,,5,156
Linjalantie,,1,4
Linna,,,
Lintulahdentie,,5,
Lintupurontie,,2,4
Lipsuntinkuja,,20,30
Mattilantie,,3,14
Metsolantie,,2,7
Metsäsalmelantie,,6,167
Mustaniemi,,,
Mutkatie,,3,
Myllykankaantie,,12,47
Männikkötie,,1,6
Mäntyniementie,,53,111
Mäntyranta,,,
Niemelänkuja,,15,56
Niementie,,34,161
Niemisentie,,18,70
Noposenaho,,,
Noposenahontie,,4,68
Nurmijoentie,,2,377
Nurmijoki,,,
Närtesalmentie,,3,
Oikari,,,
Oikarintie,,6,220
Onnelantie,,48,
Onnintie,,1,
Pajalantie,,1,
Pellonpääntie,,1,10
Pengerlehdontie,,12,
Pentinniementie,,238,262
Petäjätie,,1,6
Peuralinna,,,
Peuralinna Etula,,,
Peuralinnantie,,525,1003
Pietari Brahentie,,12,24
Pikkukoskiniemi,,,
Pillisniementie,,36,48
Poikkitie,,3,
Poste Restante,,,
Purolantie,,1,
Päivölä,,,
Pölkintie,,49,991
Pölkki,,,
Raisiontie,,3,8
Rantalantie,,28,76
Ratiperäntie,,4,36
Riihimäentie,,32,497
Rintalantie,,2,4
Ruuskankuja,,4,
Ruuskantie,,2,21
Saha,,,
Sahantie,,66,92
Sahapakantie,,8,
Sahatie,,,
Sepontie,,4,6
Sillankorvankuja,,5,12
Suokanta,,,
Suutarintie,,1,27
Syrjäläntie,,3,8
Tapiola,,,
Tervaniementie,,56,147
Toivolantie,,2,16
Torpanmäentie,,1,13
Tuliharju,,,
Tuliharjuntie,,1,720
Urheilutie,,1,
Uusisalontie,,13,49
Uutela,,,
Vaasantie,,2,1367
Vanhanpaikantie,,1,5
Vanhustentie,,,
Vehkaperä,,,
Vehkaperäntie,,380,1726
Viitasaarentie,,321,
Väliahontie,,14,38
Ylä-Sivula,,,
Yrjöläntie,,18,20
Ähtyrinpuro,,,
Ähtyrinpurontie,,118,
