street_fi,street_sv,lono,hino
Aarrekuja,,1,4
Aittatie,,1,7
Anselminkuja,,1,11
Asentajankatu,,1,13
Elontie,,1,15
Emännänpolku,,1,
Etelälehdontie,,5,9
Eteläranta,,4,40
Grenmanintie,,5,
Haapatie,,1,10
Hakatie,,1,24
Halmetie,,1,11
Harjutie,,2,13
Havukuja,,1,3
Havurinne,,1,14
Heilajoenrinne,,2,18
Heilametsäntie,,1,24
Helmikuja,,1,7
Hevoshaantie,,1,12
Honkalantie,,1,21
Honkatie,,1,16
Hopeakuja,,1,4
Hovihaapaniemi,,7,20
Huhtatie,,1,11
Isännänpolku,,1,
Jalkasaarentie,,1,3
Jokipolku,,1,50
Junnilantie,,1,9
Kaarlentie,,16,24
Kallajärventie,,2,65
Kallenkuja,,3,
Kalliokuja,,3,5
Kallionsivu,,1,9
Karikkoranta,,2,8
Karikontie,,1,6
Karilantie,,2,33
Karjalantie,,3,15
Kartanontie,,2,12
Kaskikuja,,1,8
Kaskirauniontie,,3,7
Katajarannantie,,3,15
Kaunokintie,,1,12
Kauppatie,,1,20
Keijonkatu,,2,
Kerolantie,,,
Keronmäentie,,1,20
Kerrostie,,1,3
Kielotie,,1,13
Kiertotie,,2,15
Kiesitie,,1,17
Kihlinkuja,,2,12
Kiiskinkuja,,1,4
Kirjotie,,1,11
Kirvesmiehentie,,4,9
Kiukkulantie,,1,12
Kivikkoranta,,1,9
Kivilahdentie,,2,20
Kiviojantie,,1,5
Koivunorontie,,2,4
Koivutie,,2,
Kolikkokuja,,1,11
Kommelintie,,8,12
Korpisaarentie,,2,24
Korpitie,,1,12
Korukuja,,1,10
Kukkamäentie,,1,11
Kunnanmäki,,1,9
Kurkilammentie,,2,16
Kuuselanrinne,,1,8
Kuusimäentie,,2,10
Kuusitie,,2,
Kvartsikuja,,1,4
Kylmäkivi,,2,28
Kylväjänkuja,,2,6
Kyläluudankaari,,1,8
Kyntäjänkuja,,5,
Kätkökuja,,1,14
Laihopolku,,1,6
Lehtolantie,,2,17
Lenkkitie,,1,13
Leppätie,,2,
Louhirinteentie,,2,
Loukkuanniementie,,,
Luumutarhantie,,1,15
Maalarintie,,3,13
Maamiehentie,,1,36
Majalahdentie,,5,21
Marjarinne,,6,8
Marjatie,,2,36
Mestarintie,,4,
Metsälahdentie,,6,
Metsälaidantie,,1,16
Muurarintie,,1,9
Myllärintie,,1,22
Mäkikaarto,,2,44
Naavatie,,1,14
Naistingintie,,1,10
Neulastie,,1,17
Niilonkaari,,1,17
Niittytie,,1,6
Nostajantie,,2,8
Nousiantie,,1,12
Närekuja,,2,4
Omenakuja,,1,6
Orijärven Rantatie,,3,11
Orijärventie,,7,
Paatsamakuja,,2,6
Pahnakuja,,1,3
Paimenpolku,,2,8
Pajutie,,1,4
Parikkalantie,,3,3
Parkontie,,1,19
Pehtorintie,,3,29
Pekkalankuja,,2,6
Pekolankuja,,1,
Pellonlaita,,1,12
Peltorannantie,,2,
Petäjätie,,4,14
Piennarpolku,,4,12
Piianpolku,,1,
Piikivenkuja,,1,6
Piikkiläntie,,1,7
Pohjoiskuja,,1,9
Poikkitie,,4,23
Poste Restante,,,
Pronssikuja,,1,6
Puistotie,,1,17
Puusepäntie,,3,15
Puustellinsaaret,,1,
Pyhälammentie,,2,26
Päivänkakkarantie,,1,14
Päiväranta,,,
Päärynäkuja,,1,6
Pölkysniementie,,16,
Raita,,1,4
Rakentajantie,,4,62
Rantakyläntie,,2,4
Rantavuolingonkatu,,2,10
Rapparinkuja,,3,7
Rasintie,,2,6
Ratatie,,2,17
Renginpolku,,2,
Riihitie,,1,6
Riipuskuja,,1,12
Riistapolku,,1,18
Rinnekuja,,3,
Ristilammentie,,1,13
Ronninkuja,,2,9
Ruhalanniementie,,2,47
Rytkösentie,,11,15
Salmelantie,,4,11
Salmenrannantie,,3,23
Salontalontie,,6,
Sarkatie,,2,12
Saunatie,,1,8
Siilitie,,1,4
Sirkolanmäentie,,7,11
Sokkalantie,,1,54
Syväniementie,,16,18
Syyslahdentie,,2,28
Säkkiläntie,,1,18
Takapiikkiläntie,,1,4
Teknikontie,,1,
Teletie,,1,6
Tikanpelto,,2,4
Tikantie,,1,9
Tikkalantie,,1,46
Torpantie,,1,11
Toukokuja,,2,4
Toukotie,,1,14
Tulikukankuja,,1,7
Turjantie,,1,9
Tuulentie,,1,11
Ukkopekkatie,,1,
Urpoharjuntie,,2,6
Uusitie,,2,44
Vainiontie,,1,15
Vajatie,,1,6
Valjaskuja,,1,10
Vanha Otavantie,,10,61
Vanhamäentie,,1,84
Vehkasillantie,,1,22
Vemmelkaari,,2,
Vertintie,,,
Vesitorninkuja,,1,4
Viherkummuntie,,3,7
Viilarintie,,1,6
Vuolingontie,,4,
Ylä-Nikarantie,,2,
Ylännetie,,1,3
