street_fi,street_sv,lono,hino
Alaojantie,,1,19
Elokatu,,1,22
Erkkilänkuja,,1,4
Eurotie,,2,
Hangaspisto,,2,4
Hetekuruntie,,3,8
Hiihtomajankuja,,4,
Hiihtomajantie,,1,9
Hoitotie,,2,4
Illinniementie,,5,14
Illintie,,28,55
Ilvespolku,,1,28
Juhannuskalliontie,,,
Jäkäläkatu,,1,18
Kaarnikkapolku,,1,10
Kajaanintie,,1,
Katajaranta,,1,53
Katrinpolku,,1,16
Kaukonkuja,,1,12
Kemijoen Itäpuolentie,,43,1053
Kerolankuja,,8,
Kerolantie,,38,
Keropolku,,1,26
Keskiojantie,,15,17
Kiirunankatu,,2,20
Kivikatu,,1,28
Kivikaudentie,,1,29
Kiviniementie,,1,28
Kolpeneenkuja,,3,
Kolpeneentie,,1,50
Koppelontie,,1,14
Kostetörmänpolku,,4,8
Kotikairantie,,7,
Kuntotie,,1,10
Kursunginpolku,,14,181
Kuukkelintie,,8,40
Kärrykummuntie,,,
Laajakaista,,3,5
Laitakatu,,1,19
Lukkarinkatu,,1,32
Lähteentie,,1,21
Marjavaarankuja,,3,
Metsäruusuntie,,15,38
Mouvikankaantie,,8,18
Muinaistie,,29,47
Myllärintie,,1,72
Mäkitie,,3,17
Nuttulantie,,4,16
Närhitie,,1,4
Oinaanmäenkuja,,1,9
Ojanperä,,,
Ounasrinteentie,,1,
Ounasvaarantie,,1,18
Paavalinkuja,,1,7
Paavalinpolku,,2,18
Paavalniementie,,17,266
Paavalniemi,,,
Pahtajakuja,,5,25
Pahtajarannantie,,15,27
Pahtajavaarantie,,9,21
Piekanatie,,1,20
Piittisentie,,9,25
Pikkuhaankuja,,1,12
Pikkuhaanpolku,,5,25
Pistokuja,,2,8
Porokatu,,12,39
Poropolku,,2,10
Pöykköläntie,,2,4
Pöyliöjärventie,,1,89
Pöyliön Mylly,,50,
Pöyliövaarankuja,,,
Pöyliövaarantie,,8,15
Ranuantie,,13,58
Reetintie,,2,15
Ruukinpirtintie,,2,28
Siskonpolku,,1,
Soidinmaantie,,1,19
Soidinpolku,,1,3
Sorkuntie,,1,15
Sortosenkuja,,5,
Sortosentie,,1,84
Souharintie,,1,11
Tilhitie,,1,7
Törmätie,,2,6
Urpiaistie,,1,22
Vanha-Paavalniementie,,5,20
Vanhaharjuntie,,4,8
Vasantie,,2,12
Vuonelontie,,1,31
Vuopajanranta,,1,21
Vuopajantie,,1,44
Välikatu,,1,20
Yliojantie,,1,18
