street_fi,street_sv,lono,hino
Aapiskukontie,,1,11
Alakuja,,12,
Eliaksentie,,1,7
Eräkeskuksentie,,,
Eräkolintie,,6,
Hattusaarenkuja,,1,13
Hattusaarentie,,58,58
Hattusaari,,10,85
Hatunpolku,,2,4
Hatunrannantie,,1,7
Herajärventie,,7,220
Hiekkaniementie,,2,12
Hovilanvaarantie,,6,8
Häkinniementie,,2,9
Isopurnu,,6,
Jeronraitti,,2,4
Jerontie,,1,57
Jänislammentie,,6,10
Jänisvaarantie,,2,11
Kaivannonniementie,,1,11
Kinolantie,,6,27
Kiviranta,,4,22
Koiritie,,2,10
Kolintie,,52,94
Kortelahti,,2,30
Kotaniementie,,1,50
Kourintie,,,
Kukkokorventie,,165,
Kummelikuja,,4,10
Kuottuuntie,,6,18
Käräjäkalliontie,,2,20
Käränkälammentie,,31,31
Kärännänkuja,,10,
Kärännäntie,,1,9
Laajalahdentie,,2,
Lahnalammenpolku,,2,15
Lahnalammentie,,4,36
Lammas-Ahon Tie,,,
Linnaniementie,,2,22
Lintavaarantie,,75,109
Louhikontie,,1,7
Louhivaarantie,,15,69
Luvehiekantie,,3,13
Länsirannantie,,1,90
Martikkalantie,,1,39
Merilänrannantie,,1,76
Miekkokiventie,,2,12
Multivieruntie,,5,
Mustarintasentie,,1,22
Mäkirinteentie,,2,8
Niemivaarantie,,1,13
Niiniharjuntie,,1,13
Niinilahdentie,,47,105
Nikkilänkuja,,11,12
Nuutilanmutka,,1,7
Nuutilanmäki,,2,
Paikkarintie,,2,7
Papinmäki,,1,17
Pienen-Mäkrän Tie,,19,19
Poukamantie,,3,15
Purnuniementie,,5,
Purnuvaarantie,,5,19
Pärnäläntie,,2,12
Rantatie,,4,136
Riihiniemenlenkki,,12,38
Riihisaarentie,,2,14
Räsävaarantie,,12,35
Savikyläntie,,9,47
Tanskalantie,,1,20
Termäläntie,,3,7
Toivontie,,1,9
Tolvalantie,,4,14
Upsalontie,,1,9
Vattusaarentie,,6,6
Verkkovaara,,16,
Verkkovaarantie,,1,16
Ylä-Kolintie,,1,39
