street_fi,street_sv,lono,hino
Ahonkuja,,10,
Ahonlaita,,2,8
Alamäentie,,398,677
Alhontie,,7,240
Arvinkuja,,16,64
Fatiporintie,,1,21
Hakalamäentie,,40,50
Haukankuja,,2,11
Haukantie,,1,62
Honkalantie,,2,14
Jänismäentie,,2,4
Kaasmarkuntie,,415,767
Katajamäki,,8,20
Kauralantie,,23,33
Kiikkumäki,,20,
Kirkkokuja,,2,40
Kissankellontie,,15,
Kivialhontie,,43,330
Koliperäntie,,477,
Kolipohjantie,,12,24
Kolitie,,22,264
Kovelinmäentie,,16,78
Kuorilantie,,3,254
Kylänraitti,,2,85
Laihokorventie,,1,
Lanninkintie,,1,8
Leineperintie,,3,284
Markkoontie,,150,
Myllärinkuja,,20,
Patotie,,57,129
Pyrytie,,37,47
Rankhuhta,,25,120
Rantavallintie,,34,
Rauhalantie,,2,30
Rikunkuja,,2,6
Salorannantie,,2,8
Sarimäentie,,1,7
Sunniementie,,234,300
Suolistontie,,60,146
Talvitie,,20,30
Tampereentie,,566,661
Tehtaankuja,,7,11
Vesantie,,85,333
Välimäenkuja,,15,
