street_fi,street_sv,lono,hino
Ahjopolku,,1,6
Aittakuja,,1,5
Alasinpolku,,1,9
Alikulmantie,,119,537
Areenatie,,30,
Armfeltintie,,29,35
Aurantie,,118,331
Autokeitaantie,,16,
Eurantie,,39,86
Hakaväljäntie,,94,172
Herrasmannintie,,51,135
Hevoshaantie,,9,140
Holmanojantie,,41,159
Horristenkuja,,2,123
Hovimäentie,,6,20
Hämeen Härkätie,,84,883
Hämeentie,,3172,3270
Härkätie,,5,88
Jussintie,,2,6
Juustintie,,23,258
Juvankartanontie,,19,
Juvantie,,13,146
Jäkälätie,,1,16
Kaarnatie,,2,4
Kallelantie,,25,282
Karhikuja,,2,6
Karhulantie,,21,39
Katajakuja,,1,6
Killalantie,,30,67
Kisällintie,,3,
Kivistöntie,,6,11
Kivitie,,151,159
Kodantie,,23,100
Koivutie,,1,6
Korvenniityntie,,2,43
Koskentie,,4,64
Kukonnokantie,,7,21
Kurjenlento,,1,50
Kustaa Vaasan Tie,,14,34
Kuukkalantie,,78,156
Kuusikuja,,1,6
Kuusilantie,,4,54
Kylänpääntie,,16,151
Kyröntie,,1,564
Käpykuja,,3,6
Laitosmiehentie,,7,18
Lakiasuontie,,14,292
Laurilantie,,4,87
Lautelanmetsäntie,,39,61
Lehmustie,,1,10
Lehtonummentie,,15,17
Lenkkerintie,,27,63
Leppätie,,1,6
Liedonperäntie,,455,1267
Liekotie,,1,9
Liikemiehentie,,2,
Liiparlantie,,35,241
Luukkosentie,,2,70
Luukonkuja,,2,
Mahlakuja,,1,6
Manninkartanontie,,1,1
Mansikkaniementie,,16,45
Meijerinpolku,,3,
Mustikkakuja,,1,8
Mustikkatie,,4,
Mäntykuja,,1,10
Naavatie,,1,3
Niittutie,,36,
Ohjontie,,101,
Pajatie,,1,9
Pajukuja,,2,
Paljepolku,,1,6
Palontie,,3,269
Peltotie,,1,161
Pennikuja,,4,
Pietintie,,6,16
Pihlajatie,,1,10
Pikkueurantie,,9,95
Pitkäperkontie,,9,238
Poste Restante,,,
Postinkuja,,3,6
Prunkkalantie,,1,235
Puimakuja,,4,
Puistontie,,78,115
Puolukkakuja,,1,7
Pyökkitie,,1,10
Rahalammintie,,14,63
Raholantie,,12,32
Rajakuja,,3,5
Rajavuorenkuja,,23,50
Rajavuorentie,,42,100
Rakkilantie,,5,49
Rantamoisiontie,,6,28
Rasuntie,,18,361
Rauhalankuja,,9,
Rehutie,,23,
Riihikuja,,1,6
Riitsuontie,,38,128
Saanantie,,7,105
Salomäentie,,9,173
Salontie,,90,242
Sammalkuja,,1,4
Sepäntie,,1,14
Silmukuja,,7,
Sipiläntie,,31,57
Sirppikuja,,1,5
Suurilantie,,18,348
Säkkissuontie,,2,193
Särkeläntie,,21,85
Takamaantie,,6,463
Takatalontie,,301,357
Tarvalankuja,,1,3
Tarvasjoen Kirkkotie,,3,8
Tiipiläntie,,249,590
Tuohitie,,12,29
Tuomarilantie,,29,116
Tuomikuja,,1,3
Tuomistonkuja,,1,12
Tuorilantie,,11,131
Tyllintie,,4,7
Vaahteratie,,1,10
Vahvantie,,1,33
Vanha Herrasmannintie,,25,
Vanha Hämeentie,,263,
Vanhasillantie,,80,212
Vienontie,,8,
Virolantie,,1,134
Ylhäisintie,,22,80
Yritystie,,1,7
Äijälänkuja,,3,5
