street_fi,street_sv,lono,hino
Alakoskentie,,2,4
Ampujantie,,1,24
Eenokinlahdentie,,1,23
Halla-Ahontie,,1,20
Hallakuja,,3,6
Hammaslammentie,,2,10
Heimosenniementie,,2,12
Hukkasalmentie,,6,44
Häikänlahdentie,,2,6
Häikänniementie,,1,10
Jotostie,,7,12
Joutenlahdentie,,4,16
Joutenpolku,,7,11
Kalliolammentie,,1,11
Kariniementie,,9,
Katinhännäntie,,5,7
Katinniementie,,5,11
Katinsaarentie,,1,8
Katintie,,2,32
Kivikontie,,2,14
Kivipurontie,,3,7
Koivukolmiontie,,1,7
Koivuraitti,,7,33
Kortelahdentie,,1,15
Koulutie,,7,30
Kuikantie,,1,10
Kunnasniementie,,14,109
Kunnaspirtintie,,1,6
Kurjentie,,4,10
Laakkolantie,,1,
Lahdenpohjantie,,8,11
Lämminlahdentie,,20,28
Majalahdentie,,1,8
Majaniementie,,5,32
Majarinne,,2,
Mertalammentie,,,
Mertalantie,,1,12
Mutalanmäentie,,2,39
Myllyrannantie,,3,11
Niemeläntie,,8,18
Onttolantie,,11,94
Puntarikaari,,2,25
Puntarikosken Uusitie,,3,9
Puntarikoskentie,,2,81
Puntarintie,,1,4
Puronniementie,,1,13
Pääskyntie,,3,20
Rajahovintie,,3,8
Ratatie,,1,8
Ruohosuontie,,2,9
Saarelantie,,1,15
Salolahdentie,,1,14
Saunalahdentie,,2,9
Saunasuontie,,11,30
Sorsalammentie,,6,16
Supantie,,1,5
Syvälahdentie,,5,15
Säynevaarantie,,2,14
Tapiolantie,,5,
Uimatie,,16,18
Utriaisenlahdentie,,1,14
Utriaisenniementie,,1,13
Viljakaari,,4,13
Viljatie,,1,5
Virranraitti,,5,11
Yläkoskentie,,3,22
Äkkijyrkäntie,,1,5
