street_fi,street_sv,lono,hino
Emännänkatu,Husmorsgatan,2,21
Erämiehenkatu,Fångstmannagatan,3,52
Erämiehenpolku,Fångstmannastigen,4,8
Eräpolku,Jaktstigen,1,13
Fasaaninkatu,Fasangatan,2,8
Fasaaninpolku,Fasanstigen,5,14
Golfkentäntie,Golfbanevägen,12,105
Haapaniementie,Aspnäsvägen,1,38
Hanhenpolku,Gåsstigen,3,
Isännänkatu,Husbondegatan,1,42
Jyrsijänkatu,Fräsargatan,1,
Kappelinmäentie,Kapellbacksvägen,2,240
Karjakonkatu,Dejagatan,2,18
Koppelonkatu,Röjgatan,1,
Kylväjänkatu,Såningmannagatan,1,30
Kyntäjänkatu,Plöjargatan,1,15
Lehmustie,Lindvägen,1,22
Leppätie,Alvägen,1,27
Lumivaarantie,Lumivaaravägen,5,21
Lyhteensitojankatu,Kärvbindargatan,1,7
Matalaseläntie,Lågfjärdsvägen,30,55
Metsänhakkaajankatu,Skogshuggargatan,3,12
Metsänvartijankatu,Skogvaktargatan,1,23
Muorinkatu,Gammelmorsgatan,1,14
Naapurinkatu,Nabogatan,1,31
Niittomiehenkatu,Slåtterkarlsgatan,1,14
Ostospolku,Köpstigen,1,3
Paapankatu,Gammelfarsgatan,3,6
Paimenenkatu,Herdegatan,1,8
Pajutie,Videvägen,4,23
Pihlajatie,Rönnvägen,1,28
Pikkupiiankatu,Lillpigsgatan,1,23
Pikkupiianpolku,Lillpigsstigen,18,
Pohjoinen Puutarhatie,Norra Trädgårdsvägen,2,48
Pojankatu,Parvelgatan,2,16
Poppelitie,Poppelvägen,4,27
Puimamiehenkatu,Tröskaregatan,1,8
Pyökkitie,Bokvägen,1,29
Radiotie,Radiovägen,1,20
Renginkatu,Dränggatan,1,8
Riekonkatu,Ripgatan,1,9
Ristinummenraitti,Korsnäståget,16,47
Saarnitie,Askvägen,2,25
Sadonkorjaajankatu,Skördemannagatan,5,9
Sala-Ampujankatu,Tjuvskyttegatan,1,18
Sepänkatu,Smedsgatan,1,25
Sorvarinkatu,Svarvaregatan,1,51
Sukijankatu,Ryktargatan,1,11
Tallimiehenkatu,Stallkarlsgatan,1,13
Tuiskupolku,Yrvädersstigen,3,9
Tyttösenkatu,Tösgatan,1,14
Vanhan Vaasan Katu,Gamla Vasagatan,1,20
Vesilahdentie,Vattviksvägen,160,
Vesilaitoksentie,Vattentagsvägen,183,243
Viilarinkatu,Filaregatan,1,19
Äestäjänkatu,Harvargatan,2,10
