street_fi,street_sv,lono,hino
Ainonkallio,,,
Alapiha,,,
Erkkiläntie,,1,176
Isoniementie,,28,120
Katajakankaantie,,48,132
Kauppilantie,,11,31
Kaura-Ahontie,,32,159
Keihärinkoskentie,,6,403
Kennää,,6,1052
Kennääntie,,622,
Kinasentie,,8,273
Koskitie,,2,1441
Kulhanniementie,,264,
Lepolantie,,12,181
Lopotinkatu,,8,91
Lätinniementie,,5,
Lätinrannantie,,202,436
Mäntyläntie,,90,143
Niskaniemi,,,
Nämminniementie,,17,100
Ollivuorentie,,22,181
Pykäläkalliontie,,40,
Ritaniementie,,29,97
Sininentie,,1218,1608
Sipiläntie,,17,100
Tereniementie,,8,40
Uusniskalantie,,13,489
Vihtalahdentie,,38,
Vuorilahdentie,,75,179
