street_fi,street_sv,lono,hino
Aatamintie,Adamsvägen,1,28
Ampumaradantie,Skjutbanevägen,162,212
Backlundinpolku,Backlundsstigen,1,10
Broändanpolku,Broändastigen,9,11
Elisabetintie,Elisabetsvägen,1,29
Eteläväylä,,,
Finnilänpolku,Finnilästigen,1,6
Furunpolku,Furustigen,2,6
Hakatie,Hagavägen,2,30
Havutie,Granrisvägen,1,10
Hiekkaharjunkuja,Sandåsgränden,3,6
Hiekkaharjuntie,Sandåsvägen,4,39
Hirvisneva,,4,
Hirvisnevanpolku,Hirvismosstigen,41,88
Hirvisnevantie,Hirvismossvägen,50,
Huhtamäenpolku,Svedbackastigen,1,5
Huhtamäentie,Svedbacksvägen,1,10
Isokyläntie,Storbyvägen,,
Junailijankatu,Konduktörsgatan,1,15
Junnilankuja,Junnilagränden,1,6
Junnilanpolku,Junnilastigen,1,6
Junnilantie,Junnilavägen,2,19
Juvalankuja,Juvalagränden,3,8
Juvalanpolku,Juvalastigen,4,12
Juvalantie,Juvalavägen,3,18
Järveläntie,Sjövägen,1,28
Kallioimarteentie,Stensötevägen,1,10
Kallisenpolku,Kallisstigen,1,10
Kallisentie,Kallisvägen,1,27
Kangastie,Movägen,1,28
Kanttorintie,Kantorsvägen,3,7
Karstakuja,Kardgränden,1,6
Karstantekijänkuja,Kardmakaregränden,2,14
Karstantekijäntie,Kardmakarvägen,13,20
Katajasaarentie,Enholmsvägen,2,23
Kellosepänkuja,Urmakaregränden,1,3
Kerkkätie,Årsskottsvägen,1,22
Kettufarmintie,Rävfarmsvägen,2,7711
Ketunleiväntie,Harsyrevägen,1,10
Kipinä,Gnistan,1,5
Kirkkokuja,Kyrkogränden,1,3
Kirkkolehdonkatu,Kyrklundsgatan,3,22
Kirkkoniementie,Kyrkängsvägen,3,8
Kirkkopolku,Kyrkostigen,4,6
Kirkkotie,Kyrkovägen,1,39
Kivenveistäjänpolku,Stenhuggarstigen,4,9
Kivenveistäjäntie,Stenhuggarvägen,3,12
Kiviniementie,Kiviniemivägen,1,12
Klubbintie,Klubbvägen,1,8
Koivistontie,Koivistovägen,3,234
Kosilankatu,Kosillgatan,1,5
Kosilanpolku,Kosilastigen,4,
Koulupolku,Skolstigen,1,5
Koulutie,Skolvägen,1,10
Kruununpolku,Kronostigen,1,26
