street_fi,street_sv,lono,hino
Ahosaarentie,,11,24
Eeronrannantie,,3,31
Jängäntie,,2,62
Kinahmonniementie,,6,81
Kinahmontie,,36,122
Kirkkoniementie,,8,20
Konnunrannantie,,3,16
Koronniementie,,1,81
Lavalammentie,,1,46
Lehikkolantie,,8,15
Martikkalantie,,1,21
Mähöläntie,,2,9
Nuottasaarentie,,5,6
Nuottirannantie,,4,68
Putaantie,,2,12
Päivärannantie,,2,15
Rapalahdentie,,5,11
Roipakantie,,6,25
Ruopantie,,5,6
Saarenpääntie,,1,14
Siikalahdentie,,6,
Sivintie,,3,5
Somerlammintie,,1,29
Somertie,,10,
Sorpanniementie,,1,21
Suolahdentie,,3,8
Toivalantie,,3,24
