street_fi,street_sv,lono,hino
Ala-Liukuntie,,3,14
Havusillantie,,2,12
Juurikantie,,2,93
Juurikkajärventie,,1,69
Juurikkasalmentie,,4,25
Kajoontie,,19,19
Karsikkoniementie,,2,6
Koivusillantie,,6,19
Kontiolantie,,6,40
Kotakummuntie,,8,
Lahdenkalliontie,,3,11
Lietsontie,,32,85
Makkolantie,,2,8
Misolantie,,7,21
Myllyjoentie,,,
Mäenvaarantie,,7,29
Nivanlahdentie,,2,17
Orpolantie,,2,11
Papinniementie,,97,100
Partalantie,,1,4
Portinlouhentie,,2,16
Rajalahdentie,,1,7
Repola-Rannantie,,6,54
Riihijärventie,,3,74
Riihivaarantie,,6,31
Rokkalantie,,2,64
Ryhjäntie,,4,10
Rösköntie,,1,12
Salmelanpolku,,3,10
Salmelantie,,,
Siirtolantie,,2,13
Sopekkeentie,,1,60
Säynerannantie,,11,
Tenganlahdentie,,8,12
Tenganniementie,,1,15
Teräsrannantie,,6,16
Tikanojantie,,16,16
Tivolinportintie,,2,18
Vaaranmäentie,,10,
Vääntäisniementie,,4,39
