street_fi,street_sv,lono,hino
Akkukuja,Ackumulatorgränden,1,
Antaksentie,Antasvägen,1,21
Elannontie,Elantovägen,3,9
Ensimmäinensavu,Första Röken,1,
Haarikkokuja,Narvgränden,,
Hagelstamintie,Hagelstamvägen,33,
Hakamäenkuja,Hagbacksgränden,1,13
Harkkokuja,Tackgränden,2,
Jakotie,Delvägen,1,16
Johdinkuja,Kabelgränden,1,19
Johdintie,Kabelvägen,1,13
Josvankuja,Josvastådet,1,12
Josvanpolku,Josvastigen,1,6
Juhlakuja,Festgränden,,
Juhlatie,Festvägen,1,27
Junkkarinkaari,Jungarsvängen,1,7
Juurakkokuja,Rotstocksgränden,1,8
Juurakkopolku,Rotstocksstigen,1,
Juurakkotie,Rotstocksvägen,3,6
Keikarinkuja,Sprättgränden,1,4
Keinumäenkuja,Gungbacksgränden,1,
Kirkkotie,Kyrkovägen,1,47
Kirkonkylä,Kyrkoby,,
Knapaksenkuja,Knapasgränden,2,7
Koivuhaankuja,Björkhagsgränden,1,
Koivuhaantie,Björkhagsvägen,2,21
Koivukummunkuja,Björkkullagränden,2,6
Koivukummuntie,Björkkullavägen,2,16
Koivulehdontie,Björklundsvägen,2,26
Koivupuistonkuja,Björkparksgränden,1,3
Koivupuistontie,Björkparksvägen,4,34
Krakankuja,Skrakagränden,2,5
Krakantie,Skrakavägen,2,10
Kuriiritie,Kurirvägen,1,28
Kyläraitti,Bygatan,1,14
Käräjäkuja,Tingsgränden,1,3
Köyhämäenkuja,Fattigbackagränden,1,6
Köyhämäentie,Fattigbackavägen,1,35
Lautamiehentie,Nämndemansvägen,1,24
Lentoasemantie,Flygstationsvägen,7,
Lustikullantie,Lustikullavägen,1,6
Markkatie,Markvägen,6,
Meiramikuja,Mejramgränden,1,7
Meiramitie,Mejramvägen,1,15
Metsämäentie,Skogsbacksvägen,2,8
Midgårdinkuja,Midgårdsgränden,3,9
Muuntotie,Transformatorvägen,1,9
Myllykuja,Kvarngränden,4,
Mäkituvantie,Backstuguvägen,1,11
Neitsytkuja,Jungfrugränden,1,14
Niittytie,Ängsvägen,2,14
Niittyvillankuja,Ängsullsgränden,1,10
Nilsaksenpolku,Nilsasstigen,1,4
Nilsaksentie,Nilsasvägen,1,5
Ohtolankatu,Björnsgatan,1,19
Ohtolanpolku,Björnstigen,,
Osuustie,Andelsvägen,1,10
Pakkalan Puistotie,Backasallén,1,7
Pakkalankuja,Backasgränden,4,7
Pakkalanrinne,Backasbrinken,1,14
Pakkalantie,Backasvägen,15,27
Pappilankuja,Prästgårdsgränden,4,10
Pehtoorintie,Inspektorsvägen,1,11
Perintökuja,Arvsgränden,8,14
Perintötie,Arvsvägen,1,8
Piitie,Kiselvägen,1,3
Pitokuja,Kalasgränden,2,
Pitotie,Kalasvägen,1,20
Rantakuja,Strandgränden,1,6
Rantapolku,Strandstigen,1,6
Rantatie,Strandvägen,1,8
Robert Huberin Tie,Robert Hubers Väg,1,12
Rutarsinpolku,Rutarsstigen,2,7
Rälssitie,Frälsevägen,1,7
Silvastintie,Silvastasvägen,1,4
Spanskinkuja,Spanskisgränden,1,17
Spanskintie,Spanskisvägen,1,12
Sähkötie,Elvägen,1,16
Säätökuja,,2,9
Tammiston Kauppatie,Rosendals Handelsväg,5,37
Tasetie,Balansvägen,3,8
Tehtaantie,Fabriksvägen,,
Terästie,Stålvägen,1,3
Tikkurilantie,Dickursbyvägen,98,138
Toinensavu,Andra Röken,2,8
Tuulensuunkuja,Tuulensuugränden,1,5
Tuulensuuntie,Tuulensuuvägen,1,13
Valuuttakatu,Valutagatan,2,5
Vantaanportinkatu,Vandaportsgatan,1,8
Veromiehenkuja,Skattmansgränden,1,7
Veromiehenkylä,Skattmansby,,
Veromiehentie,Skattmansvägen,1,17
Veromäenkuja,Skattbacksgränden,1,5
Veromäentie,Skattbacksvägen,1,31
Virkatie,Tjänstevägen,1,16
Voimakuja,Kraftgränden,1,
Väinö Tannerin Tie,Väinö Tanners Väg,1,17
Ylästöntie,Övitsbölevägen,3,35
Äyrikuja,Öregränden,1,3
Äyritie,Örevägen,3,24
