street_fi,street_sv,lono,hino
Aapontie,,2,16
Aarnentie,,4,
Ahkiokuja,,1,8
Aittatie,,1,28
Alaniementie,,,
Aleksintie,,2,14
Autiontie,,2,38
Evakkotie,,8,10
Harrinivantie,,2,28
Heikkiläntie,,10,
Heinäniementie,,86,356
Hietaniementie,,,
Hietarannantie,,23,
Hillatie,,1,3
Huomisenpolku,,1,7
Iisakinpolku,,4,16
Ilttitie,,1,12
Isomaa,,29,
Jaakolantie,,4,
Jerisjärventie,,91,317
Juhantie,,14,
Jäkälätörmäntie,,8,45
Jäniksenkorva,,3,7
Jäniksenkuja,,5,14
Jäniksenpolku,,1,8
Jäniksenraitti,,2,13
Jäniksentassu,,1,7
Jäniksentie,,3,
Jäniksentupsu,,1,9
Kalliotie,,1,18
Kanervapolku,,2,4
Kapustarinnantie,,1,18
Karhunkyykkimä,,,
Karsikkoniementie,,60,190
Keimiöniementie,,13,241
Kelokuja,,1,6
Kemiläisen Metsätie,,15,352
Kemiläisentie,,,
Kerässiepintie,,6,2040
Kerässieppi,,,
Ketunhäntä,,1,
Ketunkuja,,11,
Ketunkuono,,4,
Ketunpolku,,1,10
Ketunraitti,,4,
Ketuntassu,,4,
Kilpisjärventie,,15,741
Kirkkotie,,1,3
Kokontie,,,
Koppelonpolku,,16,
Kosotuskeino,,1,7
Kotatie,,1,6
Koulutie,,1,10
Kumpulantie,,111,220
Kurkkiomaa,,,
Kustinpolku,,4,6
Känsäkumpu,,,
Käpytie,,3,46
Käpälämäenkuja,,4,
Käpälämäentie,,2,8
Laaksivaarantie,,,
Lahenrannantie,,1,70
Lehdontie,,14,126
Liepimäjärventie,,6,61
Linkuniementie,,6,50
Lohirannantie,,1,
Länsirannantie,,123,
Maahisentie,,2,30
Majavakoskentie,,21,
Matinniementie,,178,1788
Matintie,,2,
Metsolantie,,10,46
Miljoonatie,,1,30
Montellintie,,5,14
Muonio,,,
Mustikkatie,,1,3
Myllytie,,1,12
Mäentie,,8,
Naulatie,,1,
Niemenpääntie,,1,21
Niittypolku,,12,
Nivungintie,,550,622
Nulusniementie,,35,163
Ojustie,,1,11
Ollintie,,2,
Oloksentie,,6,
Oloshotellintie,,25,
Olostunturintie,,,
Oostatie,,8,21
Opinpolku,,3,
Opintie,,2,8
Pallaksentie,,9,683
Peltolantie,,88,100
Peltotie,,2,16
Pentinpolku,,3,5
Pirkantie,,3,43
Pitkäniementie,,60,
Poste Restante,,,
Postipekantie,,2,10
Puhdistamontie,,,
Puolukkatie,,6,
Puthaanrannantie,,2,109
Pyssykorvantie,,,
Raisintie,,2,9
Rajalinnantie,,2,4
Rajantie,,20,59
Ratsukuja,,1,
Ratsupolku,,,
Ratsutie,,1,22
Rautionmukka,,1,22
Riikankuja,,3,
Rinnetie,,3,5
Roimaantie,,1,14
Rovaniementie,,131,2500
Römperintie,,10,150
Siepinperä,,,
Siepinvaarantie,,52,
Siltapolku,,2,8
Soukantie,,10,1045
Suukoskentie,,1,5
Säikkäränmukka,,10,34
Särkijärventie,,21,76
Taavantie,,4,8
Takavainiontie,,3,8
Talitiaisentie,,3,
Talvitie,,10,40
Taviokuurnantie,,1,24
Telkäntie,,4,21
Torassiepintie,,32,301
Torniontie,,6,1257
Tullitie,,2,
Tunturipöllöntie,,2,
Tuorevaarantie,,3,10
Ulkuvaarantie,,28,28
Vaarajärventie,,5,14
Vierkuntie,,4,
Viktorintie,,1,10
Väiskintie,,1,
Yläniementie,,,
Yrjö Kokon Tie,,4,
Äijäkoski,,,
Äijävaara,,,
Äkäslompolontie,,38,1291
Örninpolku,,1,14
