street_fi,street_sv,lono,hino
Aholantie,,2,6
Ellenpolku,,2,
Ellentie,,2,
Grillitie,,1,
Hankipolku,,5,7
Hiihtäjäntie,,1,
Hiilitie,,3,
Holiskontie,,3,
Honkapolku,,5,
Hotellintie,,1,13
Iso-Ylläksentie,,1,45
Jauhojärvenpolku,,,
Junkajänkäntie,,2,7
Juolukkakuja,,5,
Jäkäläkuja,,10,
Jänkänpaikantie,,3,7
Järvitievantie,,2,28
Kaarnikkakuja,,1,13
Kaltiotievantie,,,
Kanervakuja,,2,4
Karhunkoantie,,6,
Karhuntie,,4,
Katajapolku,,11,
Keskitievantie,,1,12
Kevätpiiponkatu,,1,18
Kevätpiiponkuja,,8,
Kilinätievankuja,,4,
Klapitie,,1,8
Koksitie,,1,6
Kolpakkotie,,2,
Kotamäenkuja,,6,
Kotamäentie,,1,10
Kultapiiskunkatu,,7,22
Kuuselantie,,1,7
Kuusikkosaajontie,,6,16
Laskijantie,,8,
Linjalantontie,,1,4
Loukkupellontie,,2,6
Metsätähdenkuja,,11,14
Miilutie,,1,3
Mustikkakatu,,8,18
Mykkäläntie,,3,11
Mykkäräntie,,1,10
Nallentie,,1,
Neljänpolku,,1,3
Niementie,,1,
Nilikuja,,1,3
Nurmikuja,,5,
Nyppylätie,,11,
Otsontie,,1,
Palovaarankaarre,,1,15
Palovaarantie,,10,
Parintie,,1,13
Patikoijantie,,2,
Pekankuja,,7,
Peltotievantie,,,
Pihlajakatu,,2,9
Pikkutievantie,,2,6
Pistopolku,,1,
Porotie,,1,7
Poste Restante,,,
Puolukkakatu,,1,16
Raitotie,,3,
Rajatievantie,,2,4
Rantasaarentie,,1,5
Rantatievantie,,1,13
Retkeilijäntie,,,
Riihitie,,1,10
Rämeänniementie,,2,10
Suksikuja,,1,
Takatievantie,,4,6
Tammitievantie,,1,7
Tervanpolttajantie,,7,
Tervaspuuntie,,1,11
Tievantie,,1,4
Tirroniementie,,1,4
Topintie,,2,4
Tunturintie,,,
Tunturipalonkatu,,,
Tunturipolku,,4,
Tuohitie,,2,10
Tuomelantie,,2,2
Vaeltajantie,,2,
Vanamokatu,,6,10
Vanamokuja,,,
Vanamopolku,,,
Viidenkuja,,1,16
Väiskintie,,1,3
Ylläsjärventie,,139,162
Yllästievantie,,1,14
Yllästokka,,9,
Yllästopintie,,3,
